, SignalFeature1_D3, SignalFeature2_D3, SignalFeature3_D3, SignalFeature4_D3, SignalFeature5_D3, SignalFeature6_D3, SignalFeature7_D3, SignalFeature8_D3, SignalFeature9_D3, SignalFeature10_D3, SignalFeature11_D3, SignalFeature12_D3, SignalFeature13_D3, SignalFeature14_D3, SignalFeature15_D3, SignalFeature16_D3, SignalFeature17_D3, SignalFeature18_D3, SignalFeature19_D3, SignalFeature20_D3, SignalFeature21_D3, SignalFeature22_D3, SignalFeature23_D3, SignalFeature24_D3, SignalFeature25_D3, SignalFeature26_D3, SignalFeature27_D3, SignalFeature28_D3, SignalFeature29_D3, SignalFeature30_D3, SignalFeature31_D3, SignalFeature32_D3, SignalFeature33_D3, SignalFeature34_D3, SignalFeature35_D3, SignalFeature36_D3, SignalFeature37_D3, SignalFeature38_D3, SignalFeature39_D3, SignalFeature40_D3, SignalFeature41_D3, SignalFeature42_D3, SignalFeature43_D3, SignalFeature44_D3, SignalFeature45_D3, SignalFeature46_D3, SignalFeature47_D3, SignalFeature48_D3, SignalFeature49_D3, SignalFeature50_D3, SignalFeature51_D3, SignalFeature52_D3, SignalFeature53_D3, SignalFeature54_D3, SignalFeature55_D3, SignalFeature56_D3, SignalFeature57_D3, SignalFeature58_D3, SignalFeature59_D3, SignalFeature60_D3, SignalFeature61_D3, SignalFeature62_D3, SignalFeature63_D3, SignalFeature64_D3, SignalFeature65_D3, SignalFeature66_D3, SignalFeature67_D3, SignalFeature68_D3, SignalFeature69_D3, SignalFeature70_D3, SignalFeature71_D3, SignalFeature72_D3, SignalFeature73_D3, SignalFeature74_D3, SignalFeature75_D3, SignalFeature76_D3, SignalFeature77_D3, SignalFeature78_D3, SignalFeature79_D3, SignalFeature80_D3, SignalFeature81_D3, SignalFeature82_D3, SignalFeature83_D3, SignalFeature84_D3, SignalFeature85_D3, SignalFeature86_D3, SignalFeature87_D3, SignalFeature88_D3, SignalFeature89_D3, SignalFeature90_D3, SignalFeature91_D3, SignalFeature92_D3, SignalFeature93_D3, SignalFeature94_D3, SignalFeature95_D3, SignalFeature96_D3, SignalFeature97_D3, SignalFeature98_D3, SignalFeature99_D3, SignalFeature100_D3, NoiseFeature1_D3, NoiseFeature2_D3, NoiseFeature3_D3, NoiseFeature4_D3, NoiseFeature5_D3, NoiseFeature6_D3, NoiseFeature7_D3, NoiseFeature8_D3, NoiseFeature9_D3, NoiseFeature10_D3, NoiseFeature11_D3, NoiseFeature12_D3, NoiseFeature13_D3, NoiseFeature14_D3, NoiseFeature15_D3, NoiseFeature16_D3, NoiseFeature17_D3, NoiseFeature18_D3, NoiseFeature19_D3, NoiseFeature20_D3, NoiseFeature21_D3, NoiseFeature22_D3, NoiseFeature23_D3, NoiseFeature24_D3, NoiseFeature25_D3, NoiseFeature26_D3, NoiseFeature27_D3, NoiseFeature28_D3, NoiseFeature29_D3, NoiseFeature30_D3, NoiseFeature31_D3, NoiseFeature32_D3, NoiseFeature33_D3, NoiseFeature34_D3, NoiseFeature35_D3, NoiseFeature36_D3, NoiseFeature37_D3, NoiseFeature38_D3, NoiseFeature39_D3, NoiseFeature40_D3, NoiseFeature41_D3, NoiseFeature42_D3, NoiseFeature43_D3, NoiseFeature44_D3, NoiseFeature45_D3, NoiseFeature46_D3, NoiseFeature47_D3, NoiseFeature48_D3, NoiseFeature49_D3, NoiseFeature50_D3
DataItem50, -0.9176, 0.3114, -2.4442, 0.69083, -0.63646, 0.12642, 0.51119, 0.6345, 1.7451, 0.39934, -1.8305, 1.0532, -0.69081, 0.12547, -2.4218, -0.33055, 0.26742, -1.1301, -2.1089, -0.88531, -1.2581, -0.12357, -0.049942, -0.38825, -0.69668, 0.39854, 0.99075, -0.77738, -1.3149, -0.73436, -0.20305, 1.5906, -0.45154, -0.39509, -0.30571, -0.53977, 0.90514, -0.38421, 0.17413, -0.23217, 0.03523, 0.80589, -0.79283, -0.48761, -1.9233, 1.6171, -1.2952, 1.0012, -0.87978, 0.28745, -0.8578, 0.46204, -1.5469, -0.56757, 0.059452, -0.68544, 0.53404, 0.96701, 0.6576, -0.14161, -0.080587, 0.52474, 1.1525, -0.28665, -0.99981, 0.048863, -1.3819, -0.37759, 1.2061, 1.7906, 1.6003, -0.84315, 0.39195, -0.62861, 0.79069, -1.0866, 0.58104, -0.34428, 1.5555, 0.030531, 0.083022, 0.49357, 1.1923, -0.57373, 0.7995, -0.54951, 1.4411, -0.48738, 1.0726, -0.55612, -0.11924, 0.36111, -0.81883, -1.3442, -0.27898, -0.47609, 1.7847, 0.61403, -0.054369, -0.42674, 1.2275, -0.27872, 0.31627, 0.57487, -0.55162, 1.6278, 0.77036, 0.90699, -1.5642, 0.78055, 0.55763, -1.869, -0.30046, -2.108, 0.69239, -0.1067, -0.48086, -0.41875, 1.9353, -0.064569, -0.006892, 1.7711, -0.66128, -1.4427, 1.6803, 0.096351, 1.8071, -1.9318, 0.796, 1.0749, 0.85875, -0.31312, 1.1734, 0.70554, -0.31382, 0.018558, 0.59117, -0.17517, 0.81692, -0.32796, 0.69608, -0.70862, 0.8877, 0.81285, -0.46888, -1.2342, 0.45821, 0.18568, -0.070021, -1.0653
DataItem51, 10.6754, 11.899, 11.4168, 10.4394, 8.9772, 9.3311, 10.1113, 9.2752, 10.8676, 8.8247, 9.6172, 11.2942, 9.5777, 10.3008, 7.948, 8.9154, 8.7532, 10.312, 9.2628, 9.9501, 10.2787, 9.038, 10.4086, 11.5197, 10.782, 10.5414, 8.9418, 8.9763, 8.2247, 10.7521, 10.7072, 9.7058, 9.7109, 9.5232, 9.8319, 10.5574, 8.5851, 9.16, 9.5339, 9.1525, 10.255, 10.1985, 9.9877, 8.5321, 9.2918, 8.4113, 9.0566, 8.5223, 10.6766, 10.1447, 11.6905, 10.1298, 8.538, 9.6121, 9.5125, 10.8849, 8.6222, 9.4772, 9.45, 9.6511, 9.854, 8.9154, 10.9188, 9.8959, 10.0305, 7.6834, 10.7179, 11.1727, 7.9158, 8.7554, 8.8912, 9.6371, 9.6666, 8.4465, 8.9741, 7.8259, 10.535, 8.1063, 10.087, 9.0601, 9.4989, 10.8606, 9.5669, 11.2433, 10.3967, 9.4726, 10.3776, 10.5876, 9.7442, 9.9596, 10.7066, 9.3693, 9.5104, 9.7984, 9.7296, 11.3399, 10.291, 9.7496, 10.1928, 10.6814, -2.5519, -0.29495, 1.5141, 2.2516, 0.6169, -0.87628, -1.3215, -0.32445, 0.78065, -1.4527, 1.4438, 0.91531, -0.58479, -0.75211, 0.30601, -0.44159, -0.46025, -0.49046, 1.2644, 1.2847, -0.53286, -0.62152, 1.4046, -0.076841, 0.67427, -0.081278, 0.65297, 0.5192, 0.13022, -1.197, 1.115, 0.4274, 0.88717, 0.75261, 0.46203, 1.0805, -0.86059, -1.7655, -0.46854, -0.46384, -0.39087, -0.54495, 0.19058, -1.266, 0.32663, -1.0476, 0.28694, -0.095052, -1.0288, 0.88517
DataItem52, -0.92049, -0.70954, 1.2241, -1.114, -0.76809, 0.25762, 0.088514, -1.257, -0.46011, 1.4209, 0.3245, 0.47976, 0.23809, -0.42001, 0.38207, -0.53841, -0.96111, 0.10943, -1.119, -1.4893, 0.12646, -0.60186, 0.52471, 1.2872, 1.1544, 0.45266, 1.1354, 2.5367, 0.28142, 2.3194, -0.86146, -1.1145, 1.5503, 0.099256, -0.59081, -0.527, -0.28629, 0.6102, -0.15561, 2.0988, -0.30134, -0.85525, -1.8743, -1.2879, -1.1914, 1.6073, -1.5698, 0.71888, -0.71168, 0.099439, 0.49323, 0.81942, -1.5305, 1.4637, 0.32662, -0.2546, -0.29953, 0.34965, -0.18203, -2.0899, 0.59041, -0.60431, 0.95212, -2.1296, -0.3337, -0.063874, -0.89457, -0.15707, -1.0651, -1.4903, 0.12348, 1.2087, 0.45803, -0.37433, 1.5386, 2.2214, 0.074349, -0.46139, 0.4405, 0.92042, -1.8004, -1.021, -0.72847, 0.73319, 0.48817, 0.039254, -0.37273, -0.17314, -1.4776, -0.99437, 0.56529, 0.060337, -1.2077, 1.6655, -0.36697, -1.2416, -0.26697, -0.23096, 0.64057, -1.9444, 1.5007, -0.8457, 0.56813, 1.0554, -0.16019, 0.81293, -0.77479, -2.4214, -1.1574, -0.70691, 0.036729, -1.3066, -0.076078, 0.80192, -0.40866, -2.0597, 0.61631, 1.5855, -0.79078, 0.29092, 0.62558, -1.4761, 0.55753, 1.9929, -1.8669, -2.0822, 2.4321, 1.4961, 0.57096, 0.32536, -1.4221, -1.157, 0.34719, -0.69172, -0.17955, 0.43187, -0.42889, -0.38612, 1.1822, 0.78984, -1.2868, 1.462, 0.36192, -0.61562, 0.20569, -2.2893, -1.1297, 1.1629, 0.54734, 0.6811
DataItem53, -10.4543, -9.2671, -10.4657, -11.6, -10.7736, -10.9063, -10.2257, -9.056, -10.4806, -10.1802, -12.2354, -10.7378, -9.7592, -10.3034, -9.3241, -10.0203, -10.8543, -11.1236, -10.1372, -9.8785, -10.0554, -11.4296, -9.7146, -10.7578, -9.7405, -8.1021, -10.1012, -8.5313, -10.9844, -10.3248, -9.0969, -9.9199, -10.7097, -10.0862, -10.8186, -9.7016, -10.5228, -9.839, -8.5046, -9.0897, -10.7532, -9.9209, -10.2827, -11.0559, -10.6282, -8.7535, -8.8213, -10.8578, -11.4172, -10.7232, -12.8116, -11.2589, -10.0037, -9.1481, -9.254, -9.0655, -11.4847, -9.6696, -10.4069, -10.4614, -9.5145, -9.8129, -11.0323, -10.5769, -9.5325, -9.7125, -9.7108, -10.0561, -11.4416, -11.01, -11.3416, -10.3509, -9.2943, -10.8641, -9.1124, -9.2051, -9.4502, -9.9366, -10.3791, -10.0039, -9.711, -11.1835, -10.9916, -10.6052, -11.7365, -10.4113, -11.8195, -10.8848, -10.8321, -8.9598, -8.6387, -10.0431, -10.2008, -9.8789, -8.0074, -9.6324, -9.5155, -11.8541, -9.4458, -11.3215, 0.4072, 1.8343, -0.40821, 1.4095, 0.78161, -0.89367, -0.097966, -0.17727, 0.73478, 0.97769, -0.09863, -0.41847, 1.6204, -0.72309, 0.97588, -0.59368, -1.0191, -0.68015, -0.15521, -0.48061, -0.16708, -0.59774, -0.41731, -1.1722, -1.8763, -0.78451, -0.7192, -1.3834, -0.50851, 0.39023, 1.8851, 0.40353, 0.17444, 1.4572, -0.33004, 0.07023, 1.1055, -1.2132, -0.090708, 0.43869, 0.13085, 1.0618, 1.4655, 1.3388, 0.32485, -0.8741, -0.25039, 1.1893, 0.065719, -1.0685
DataItem54, -0.87426, -1.0676, 0.10236, -1.5635, 0.15707, -1.4591, -0.17223, -1.1263, -0.62056, 0.092159, -2.394, -1.3879, -0.20861, 1.4613, 1.7155, 1.2635, -0.84767, 0.64149, 0.63959, -0.79161, -0.38121, -0.1083, -1.1964, 0.33976, 0.28001, -0.95482, 0.80683, -1.2796, 2.039, -0.25827, -0.78442, 0.37117, -0.45889, 0.52709, 0.35784, 0.30205, 0.61701, 0.25811, 0.58524, 1.6755, 0.80843, 1.1536, -1.2115, -1.1095, -0.59973, 0.90155, 0.55184, 0.45717, 0.56117, -0.28965, 0.70383, -0.42767, -1.0542, 0.61827, -0.66708, 1.1807, 1.3736, -0.23405, 0.29241, 1.4569, 1.417, 1.7739, 0.15659, -0.28579, -1.703, 0.70789, -0.54396, -1.4094, -0.43901, 0.20426, 0.077374, -0.52127, -0.048718, 1.1689, -1.0245, 2.1733, -1.1288, -1.2952, 0.81237, -1.4701, -0.87638, -1.666, 1.0824, 0.33249, -0.88218, -0.36178, -2.202, -0.91453, -0.11795, -0.39399, 0.26528, -1.2304, 0.54324, -0.39654, -0.27856, -2.3399, -0.35998, 0.28651, 0.29182, 0.51723, -0.21479, 0.76288, -0.66658, -1.3128, 0.73641, -0.13669, -0.97638, -0.24334, -0.22408, -1.0388, 0.76486, -0.2709, -0.038111, -0.070744, 0.38307, -0.11935, -1.6175, -1.031, 2.4697, 1.1172, -1.6407, -1.2468, 0.77326, -0.80744, 0.7021, 0.39653, -1.0994, 0.70029, 0.6178, -0.74394, 1.9012, -1.5776, 0.49073, -0.44658, 1.1368, 1.5267, -0.47277, 1.2119, 0.056284, -1.1613, -1.1727, -0.36579, 0.71478, 2.0317, -0.48501, 3.3525, -0.092193, -0.12507, -1.6147, -1.4102
DataItem55, -8.8325, -12.1518, -9.0693, -11.0982, -11.4976, -8.5046, -10.6578, -9.0529, -12.0261, -8.4404, -12.4287, -9.8837, -8.807, -11.6644, -11.5205, -9.2817, -11.5115, -10.166, -10.3947, -8.6954, -10.5993, -10.5709, -9.3334, -8.7476, -9.3797, -12.1731, -11.0112, -8.7948, -11.3359, -9.1721, -9.9581, -9.5642, -10.4268, -8.7137, -9.1436, -10.6237, -11.3875, -10.3784, -8.86, -8.8571, -10.0893, -11.3986, -8.523, -8.3579, -10.4759, -9.9514, -9.2915, -10.3766, -10.3475, -8.5276, -10.9235, -11.6747, -8.0481, -11.3743, -9.3874, -9.8361, -11.6697, -9.6067, -10.1682, -10.1, -9.379, -9.2127, -10.4554, -8.3558, -12.0031, -10.3947, -8.8744, -9.5381, -11.2303, -10.2386, -10.1224, -10.979, -9.7108, -9.1057, -9.0915, -12.5482, -10.0977, -10.0556, -10.2237, -11.1945, -10.8135, -10.387, -9.5914, -8.8842, -10.9405, -8.4831, -11.0451, -10.2368, -9.7484, -9.2238, -8.534, -10.1334, -9.632, -10.1982, -10.8882, -10.1652, -9.1088, -9.8437, -9.1002, -8.697, 0.080381, -1.6268, -0.91537, 0.62525, 1.4565, 2.1169, 0.84265, 0.46339, -0.56647, 1.8535, 0.17471, 0.1921, -0.9808, -1.0789, 1.3281, -0.38216, 0.93937, 0.86376, -0.088189, -1.4057, -0.1179, 0.86507, -0.18387, -2.7398, 0.65194, -0.061309, 1.2949, 0.4479, -0.15622, -1.5032, -0.31282, -0.8667, 1.1432, 1.0634, 0.77799, -1.3585, 0.17574, 0.59722, 0.26417, 1.9222, 0.084065, -1.5746, 0.654, 0.49189, -0.24888, -0.76798, -0.031534, -1.6469, 0.61947, 0.10862
DataItem56, -1.6814, -0.59818, -0.7781, 0.59487, -0.87538, -0.89862, 0.67587, -1.4342, 0.48562, -0.13834, -0.85634, -0.17033, 0.155, -1.2551, -1.1467, 0.92103, -0.40668, 1.403, 0.65003, 2.2926, 0.19736, -2.2486, -0.46843, -0.20516, 0.73678, 0.25143, 0.54098, -0.28815, -1.0948, -0.73795, 0.09067, 1.1267, -1.3528, 1.3718, -0.70287, 0.40915, -0.92269, 0.66241, -0.35847, -0.87212, -0.43862, 1.3036, -1.3921, -0.45437, 0.94489, -0.27422, -1.5406, -0.26816, -1.5918, 1.5836, -0.70294, 0.71137, 0.98946, -1.1206, 1.4178, 0.55396, -2.4799, -3.1098, 0.13392, 1.3107, -0.011598, 0.27854, -0.80148, 0.97552, 0.42101, -0.19523, -0.48451, -0.6353, -0.67703, -0.030246, 0.71283, 1.1304, -0.28461, -1.9064, -0.33059, -1.1068, -0.89124, 1.5149, -0.25248, -1.1125, -1.7869, -0.19381, 0.58155, -0.45315, -0.91227, 1.0106, 0.22236, -0.89202, -0.49168, 0.2288, 1.3092, -0.76337, -0.27097, -0.97891, 0.38731, -0.56973, -1.0802, 2.0974, -1.4069, -0.1299, 1.9066, 0.34588, 0.93626, 0.54529, -0.20836, -0.26006, 1.6129, -0.68423, -0.89913, 1.2393, -0.7104, 0.82843, 0.13307, 1.9111, -1.2012, -1.1431, -0.67993, -1.6735, 0.23161, 0.68984, -0.78205, 0.23549, 2.5002, 1.1798, 0.17532, 1.4173, 0.42925, -1.5002, 1.3941, 0.098236, 1.4626, -0.90224, 0.2487, 1.3882, 1.7951, 1.336, -0.29737, 1.4503, 1.0629, -1.131, 0.12453, 0.49691, -0.10582, -0.33049, -0.79515, 0.70537, -1.1435, -0.062807, 1.2986, 0.89914
DataItem57, -1.6084, 1.4461, 0.60383, -0.47884, -0.97942, 0.81415, 0.74207, 0.10879, -0.8408, -0.5825, -0.74888, 0.055264, -1.2086, -0.38123, 1.4656, -0.54569, 3.4681, -1.6014, -0.2934, 0.018817, 0.82738, -0.14385, 0.15009, -0.28848, 0.46821, 0.54617, -1.5259, -0.62607, 1.0599, 0.3636, -1.0177, 0.42545, 0.79278, -0.10244, -0.44075, -0.34605, 0.36123, -0.49089, -0.38031, -0.36013, 1.6944, -0.51705, 0.92641, -1.91, 0.83175, -0.29234, 1.7763, 0.44748, 0.32751, -0.53224, 0.16369, -0.39835, 0.44328, -0.21826, -1.0004, -0.44336, 0.1872, -0.88446, 1.7973, -1.5769, 0.7059, 0.13732, 0.40337, -1.6762, -0.42778, -0.090377, 0.36195, -1.7319, -0.75737, 2.8677, -1.0825, -1.0912, 1.0465, -2.4477, -2.5391, -0.34263, -0.17056, -0.25426, -0.23415, -0.43726, -0.73926, -1.2005, 0.25274, 0.066555, -0.46476, 0.49172, 0.62738, 0.53308, 0.16453, 0.52366, -0.19829, -0.95316, -0.50553, 0.35658, 0.77676, 0.14141, -0.92009, -0.015798, -0.89715, 0.5362, -2.6125, -0.209, 0.89148, -0.43334, -0.56705, -0.38535, 0.93191, 0.14632, 1.7722, 0.9702, -0.32768, -2.5319, 0.2826, 0.79966, -1.337, 1.0719, -1.3898, -0.88344, -0.46898, -1.8514, 1.1646, -0.092962, -0.50833, 1.3098, -0.37963, -1.0707, 1.2153, -1.9208, 1.0694, -0.88272, -1.8397, -0.45434, -2.8577, -1.3403, -1.2336, 1.0386, -1.0985, -0.57761, -0.75863, -1.1516, 0.0042418, -1.5862, -1.7156, -0.33501, 0.19825, -0.24512, -2.0935, 0.59414, 0.067609, 0.56248
DataItem58, 0.203, -0.12752, -0.073429, -1.3897, 0.74212, -0.69617, 0.42066, 0.20473, -0.02277, 0.86755, -2.027, 0.36198, 0.85179, -1.975, 0.53771, -1.2573, -0.64939, 0.49996, 0.32247, -1.183, -0.57224, 0.57647, 0.20213, -0.081134, 0.24974, -0.058934, -0.19758, 0.78055, -0.39713, 0.48175, 0.61825, 0.36674, 1.1803, 0.52173, 1.0698, -0.981, -2.2824, 1.3694, -0.56849, 0.65254, 0.098073, 0.26206, 0.061254, 0.41155, -2.024, 0.90636, 1.6268, 0.31568, -0.34174, -1.0126, -0.27925, 0.53065, -0.032478, -0.92119, 0.14697, -1.1236, -0.80008, 0.62577, -0.88224, -1.3065, 1.4266, 0.12617, 0.082851, 2.5009, 0.083752, 0.15876, 1.1986, -1.7724, 0.62439, 1.0666, 0.056855, 0.82438, -1.7224, -1.3925, 0.60346, 0.12932, -0.5697, 1.5082, 1.1418, 1.4809, 0.60239, 1.1008, -0.72601, -0.09207, 0.9495, -1.0044, 0.079692, -0.37456, -0.15118, -0.23877, 0.40691, 0.62368, 0.20076, 1.3189, -0.58344, -0.58555, -1.0356, 0.72402, -0.98982, -0.30507, -0.84508, -0.55602, -0.073945, -0.066081, 0.41891, -2.5269, 1.0533, 0.33854, 0.41461, 0.29793, 1.3027, -0.49638, 0.47049, -0.1726, -0.12268, 0.76832, -0.38097, 1.045, 0.18328, 0.81383, -1.4223, 0.19538, 0.14201, 0.66517, 0.48149, -0.10477, 0.89541, 0.084694, -0.16419, -1.5794, -1.056, 2.4847, -1.4549, 1.7302, 0.028914, 0.80711, 1.819, -0.28361, -0.83919, -0.17382, 0.74744, -0.12612, -1.9376, 2.1014, 1.3792, -2.1763, -1.7783, 0.20057, 0.21554, 1.0206
DataItem59, -10.9851, -10.2507, -9.5412, -9.524, -10.1979, -10.3024, -10.494, -10.0103, -11.3131, -9.1906, -9.0093, -9.3317, -9.6516, -8.8916, -10.3282, -11.5002, -10.0092, -8.0299, -8.371, -10.4531, -10.3168, -9.8625, -10.2409, -9.9518, -9.9199, -10.3842, -10.0582, -11.2612, -9.3666, -10.6194, -9.6263, -9.0895, -8.2444, -10.3739, -10.3439, -10.0998, -10.2554, -9.8075, -9.9183, -10.4167, -10.3769, -11.7085, -8.7984, -8.8686, -8.4591, -10.887, -10.7794, -8.9986, -9.9096, -9.2367, -10.3366, -9.4667, -11.5623, -8.3656, -10.6041, -9.5882, -8.4087, -9.4233, -11.7835, -9.9228, -11.5694, -12.255, -9.3177, -8.3564, -9.8466, -11.2183, -10.4412, -9.1068, -10.2574, -9.2318, -7.903, -10.1323, -8.6392, -7.8759, -8.6153, -11.5827, -11.0655, -9.0561, -10.3272, -9.6943, -8.6606, -9.5839, -9.4288, -10.2678, -10.9413, -8.7593, -8.8635, -9.8325, -11.0958, -10.6901, -9.7294, -11.1304, -9.2651, -8.7318, -10.1353, -9.9078, -9.2556, -8.1531, -9.7917, -12.1198, 0.17368, -0.43299, -1.1395, 0.72082, 0.15913, 1.6666, -2.5179, 1.6547, 0.11962, 0.61338, -1.0551, -0.3108, 0.26489, 0.27211, -0.25781, -0.032532, 1.0636, 0.51964, -1.4048, 0.33926, 0.04058, 0.49998, -0.60951, -0.23581, 0.2875, 0.31905, -0.8523, 0.65584, 1.2683, 0.43687, -0.40997, 0.66602, -0.90833, -0.13135, -0.082353, 0.50225, -1.187, -0.26021, 0.6675, 0.60595, -1.7761, 1.3376, 0.99765, -1.5382, 1.371, -0.71269, -0.17746, -2.7074, -0.28817, -1.8592
DataItem60, -8.6233, -10.2177, -9.8862, -10.6008, -10.4302, -9.6085, -10.8423, -9.3745, -10.6244, -7.973, -10.885, -11.9671, -10.2743, -9.1775, -12.1148, -11.1728, -10.8088, -11.5536, -8.5632, -10.257, -10.7576, -9.8335, -10.1276, -10.0503, -10.3825, -10.9534, -8.1056, -10.2511, -10.2825, -8.943, -10.0283, -10.2666, -9.2025, -9.5898, -10.9625, -11.0287, -9.1932, -11.2877, -10.3077, -8.9023, -11.8454, -11.2096, -10.7555, -8.9652, -9.2679, -11.0674, -10.0772, -10.7236, -11.7863, -9.5104, -9.8056, -9.3008, -8.6941, -11.0688, -9.4764, -10.7084, -10.8023, -10.6279, -10.1873, -9.6984, -11.0733, -9.8761, -8.6868, -10.3551, -12.0037, -10.7993, -10.0145, -10.078, -8.6489, -10.5019, -11.8043, -9.1889, -10.3175, -9.686, -10.5658, -9.7204, -8.7251, -10.4614, -11.5395, -9.3918, -11.3048, -10.3791, -9.2626, -10.5772, -7.8882, -9.2036, -10.8983, -9.4193, -10.5086, -10.7272, -10.0228, -7.7969, -9.9292, -7.9481, -10.4139, -8.4421, -9.391, -10.3763, -8.5968, -10.725, -0.098671, -0.88427, 0.22909, -0.36716, 1.2991, -0.40413, 0.003947, 0.83615, 0.58161, 0.73513, 1.0415, -0.44481, 1.4127, 1.5189, -0.75405, -0.71881, -1.3351, -1.1407, -1.3698, -2.4077, -0.7379, 0.90061, -0.22068, 0.41078, -0.56764, 1.6227, -0.19148, -1.5677, 0.78895, -0.59326, 0.61313, 1.29, -0.32957, -0.18622, -0.3398, -1.5963, 0.28605, -0.50824, 0.99458, -0.74247, 0.67926, -1.5235, 0.37236, 1.6639, 0.15964, -0.0029655, -0.55851, -1.156, 1.1968, -1.3524
DataItem61, 11.5136, 10.4953, 10.028, 10.5103, 11.232, 10.4051, 8.912, 9.2474, 10.9036, 9.6228, 8.2746, 11.3219, 9.9095, 9.032, 9.2243, 9.3325, 9.7399, 9.6748, 9.4151, 9.7152, 12.1391, 10.2361, 9.3862, 10.5466, 11.112, 12.0683, 12.3152, 10.791, 9.2943, 7.8815, 9.9868, 10.1898, 8.564, 9.3955, 10.8611, 10.9801, 10.7939, 11.381, 10.7739, 9.8175, 11.3005, 11.2776, 8.5095, 9.099, 8.6574, 7.9054, 10.2096, 9.5153, 8.5992, 9.7894, 10.6408, 9.9887, 10.3499, 8.5666, 10.4513, 10.4771, 8.7253, 9.0215, 9.6357, 11.3441, 12.0764, 9.2569, 10.3702, 10.2488, 9.3647, 9.9093, 10.5607, 12.5791, 9.1978, 10.6832, 10.547, 10.101, 9.7693, 8.4613, 10.1837, 8.8079, 9.2869, 9.4904, 8.8646, 10.5927, 9.0757, 9.8637, 10.5376, 8.5763, 9.8943, 9.5769, 10.5032, 9.8024, 10.2391, 10.2962, 8.4942, 11.6053, 8.664, 11.1858, 7.9401, 10.1035, 9.3945, 9.5085, 9.1444, 9.2386, 2.2389, -0.5098, -0.36971, 0.56134, -0.0072136, 0.39646, 1.4677, 1.7605, -1.4522, 1.2202, 0.23225, -0.58213, -0.78374, -0.71296, -0.58759, 0.047384, 0.31149, -0.89722, 0.69867, -0.22985, -0.015416, 1.2127, 0.62191, 1.4603, -0.20588, -0.92103, -1.8479, 1.7453, 2.1253, 0.71439, 2.8822, -0.56999, -0.7349, -0.20791, 1.7287, 0.04159, 0.45246, -0.66688, 1.3155, 0.26632, -0.17235, -0.9468, -1.7882, -0.35729, -0.9115, -0.64315, -0.13119, -0.90427, 2.5722, 0.013996
DataItem62, -0.96579, 0.30637, 0.19267, -0.21613, -1.0231, -1.0026, 2.2641, -1.6819, 0.80814, 0.37754, 2.2448, 0.95067, 0.38027, 0.56574, 1.0654, 1.6453, -1.5842, 0.074517, -1.4248, 1.4341, 0.74437, -1.2527, -1.2445, 0.74581, -2.0996, -0.74929, -0.21878, 2.3265, 0.16823, -1.2785, 0.44882, 1.949, 1.2212, -2.0259, 0.55849, 0.43495, 0.60105, 1.924, -2.6432, -0.12426, 0.40786, -1.2461, 0.14037, -0.54834, -1.3443, 0.81583, 0.1948, -0.97144, -0.053327, 1.6436, -2.226, 0.25415, 0.096659, 1.6843, 0.98345, -0.71921, -0.84631, 1.0557, 0.91924, -0.2784, 2.2331, -0.5455, -1.2796, 0.029803, -0.60686, 0.33654, 1.9434, -0.52592, -1.0567, 2.0001e-05, -1.5818, 0.080294, -0.022539, 0.97057, -1.0116, -0.62266, -0.54856, -0.64001, -0.36675, -1.2074, 0.1553, -1.383, 0.55201, -0.59928, -0.59587, -0.79571, 0.70366, 0.42316, -0.28834, -0.72831, -0.25276, -1.351, -0.049783, -0.71235, -0.22098, 0.42088, -0.079928, 0.56908, 0.72507, -0.036291, 2.23, -0.45742, 0.42814, 0.40155, -1.8063, -0.23694, 0.15994, -1.0304, 0.40312, 0.606, -0.33413, -0.12303, -1.2171, -0.41698, 1.6185, 1.0455, 0.028323, -0.79135, 0.80972, -0.88024, -2.2318, 0.097062, 0.052319, 0.22869, 3.03, 1.1181, -0.98847, -0.5055, -1.8154, 1.9398, 1.863, -1.703, 0.48857, -1.2404, -0.30635, 0.83211, 0.50442, 0.47339, -0.6618, -0.83276, 0.4327, 0.12324, 0.31144, -0.57768, -1.217, 0.24344, 0.1073, -1.2045, 0.098412, -0.38291
