, SignalFeature1_D5, SignalFeature2_D5, SignalFeature3_D5, SignalFeature4_D5, SignalFeature5_D5, SignalFeature6_D5, SignalFeature7_D5, SignalFeature8_D5, SignalFeature9_D5, SignalFeature10_D5, SignalFeature11_D5, SignalFeature12_D5, SignalFeature13_D5, SignalFeature14_D5, SignalFeature15_D5, SignalFeature16_D5, SignalFeature17_D5, SignalFeature18_D5, SignalFeature19_D5, SignalFeature20_D5, SignalFeature21_D5, SignalFeature22_D5, SignalFeature23_D5, SignalFeature24_D5, SignalFeature25_D5, SignalFeature26_D5, SignalFeature27_D5, SignalFeature28_D5, SignalFeature29_D5, SignalFeature30_D5, SignalFeature31_D5, SignalFeature32_D5, SignalFeature33_D5, SignalFeature34_D5, SignalFeature35_D5, SignalFeature36_D5, SignalFeature37_D5, SignalFeature38_D5, SignalFeature39_D5, SignalFeature40_D5, SignalFeature41_D5, SignalFeature42_D5, SignalFeature43_D5, SignalFeature44_D5, SignalFeature45_D5, SignalFeature46_D5, SignalFeature47_D5, SignalFeature48_D5, SignalFeature49_D5, SignalFeature50_D5, SignalFeature51_D5, SignalFeature52_D5, SignalFeature53_D5, SignalFeature54_D5, SignalFeature55_D5, SignalFeature56_D5, SignalFeature57_D5, SignalFeature58_D5, SignalFeature59_D5, SignalFeature60_D5, SignalFeature61_D5, SignalFeature62_D5, SignalFeature63_D5, SignalFeature64_D5, SignalFeature65_D5, SignalFeature66_D5, SignalFeature67_D5, SignalFeature68_D5, SignalFeature69_D5, SignalFeature70_D5, SignalFeature71_D5, SignalFeature72_D5, SignalFeature73_D5, SignalFeature74_D5, SignalFeature75_D5, SignalFeature76_D5, SignalFeature77_D5, SignalFeature78_D5, SignalFeature79_D5, SignalFeature80_D5, SignalFeature81_D5, SignalFeature82_D5, SignalFeature83_D5, SignalFeature84_D5, SignalFeature85_D5, SignalFeature86_D5, SignalFeature87_D5, SignalFeature88_D5, SignalFeature89_D5, SignalFeature90_D5, SignalFeature91_D5, SignalFeature92_D5, SignalFeature93_D5, SignalFeature94_D5, SignalFeature95_D5, SignalFeature96_D5, SignalFeature97_D5, SignalFeature98_D5, SignalFeature99_D5, SignalFeature100_D5, NoiseFeature1_D5, NoiseFeature2_D5, NoiseFeature3_D5, NoiseFeature4_D5, NoiseFeature5_D5, NoiseFeature6_D5, NoiseFeature7_D5, NoiseFeature8_D5, NoiseFeature9_D5, NoiseFeature10_D5, NoiseFeature11_D5, NoiseFeature12_D5, NoiseFeature13_D5, NoiseFeature14_D5, NoiseFeature15_D5, NoiseFeature16_D5, NoiseFeature17_D5, NoiseFeature18_D5, NoiseFeature19_D5, NoiseFeature20_D5, NoiseFeature21_D5, NoiseFeature22_D5, NoiseFeature23_D5, NoiseFeature24_D5, NoiseFeature25_D5, NoiseFeature26_D5, NoiseFeature27_D5, NoiseFeature28_D5, NoiseFeature29_D5, NoiseFeature30_D5, NoiseFeature31_D5, NoiseFeature32_D5, NoiseFeature33_D5, NoiseFeature34_D5, NoiseFeature35_D5, NoiseFeature36_D5, NoiseFeature37_D5, NoiseFeature38_D5, NoiseFeature39_D5, NoiseFeature40_D5, NoiseFeature41_D5, NoiseFeature42_D5, NoiseFeature43_D5, NoiseFeature44_D5, NoiseFeature45_D5, NoiseFeature46_D5, NoiseFeature47_D5, NoiseFeature48_D5, NoiseFeature49_D5, NoiseFeature50_D5
DataItem52, -0.30945, 0.20586, -0.98975, 1.6613, -0.85021, 0.69733, -0.85703, -1.1373, 0.46857, 1.4606, 0.30743, -0.39012, 0.29095, 0.016172, 2.0034, -0.58288, 0.8063, 0.035752, -0.32756, 0.33827, 0.92375, -0.95768, -2.1456, 0.27116, -0.94625, -0.3121, -1.1901, 0.25854, 0.71705, -0.64906, -0.86428, -0.95101, 2.7367, 1.8314, -1.0268, 0.80389, -0.03268, 1.3166, 0.64536, 0.8817, -0.43573, 1.2447, 0.036535, -0.44605, -0.76162, 0.90419, 0.79238, -2.3172, 0.23959, 1.0203, -0.63669, -0.85924, -0.58035, -0.28608, 0.57588, -0.15766, -0.10733, 0.91914, -0.025125, 0.24965, 1.0194, -1.3348, -0.84886, 0.22491, 1.1188, -1.7768, -0.058328, 0.33765, 1.7318, -0.12881, 0.38017, 1.8222, 0.44733, -0.75485, -1.0772, -1.7031, -1.0389, -0.4989, -1.4731, -0.36429, -0.69199, -0.10069, -0.25956, -1.9251, 1.5196, 1.3347, 0.9143, -0.47755, 3.0913, 0.74063, 0.46115, 0.0090429, -0.83464, 0.63424, -0.7065, 0.12583, -2.0939, 1.8382, -2.1131, -0.37675, 1.6405, -0.64365, 0.76948, -0.70481, -0.29991, -0.79345, 0.22849, -2.911, 0.16292, 0.48508, 0.41011, 0.061037, -0.49651, 0.4261, -1.3837, -1.4281, -0.61389, -0.84637, 1.0564, -0.11138, -0.55462, 1.7466, 2.2137, 1.2197, 0.055005, -0.32974, 0.5311, -0.68433, -0.29532, -1.1277, -1.4157, 0.13452, 1.3085, -1.3713, 0.31919, -0.05572, 3.0025, -0.29217, -0.16359, -0.26898, 0.042605, -1.8185, 0.8901, -1.4389, 0.19679, -1.6377, 0.062988, -0.69578, -0.68037, 0.86501
DataItem53, -9.794, -10.8226, -10.3244, -9.5059, -9.7764, -10.0898, -7.652, -8.4268, -9.9229, -10.6039, -9.0403, -9.2457, -11.0421, -10.5543, -11.5697, -10.5495, -11.5216, -9.3372, -10.79, -9.2767, -9.3399, -11.3925, -11.7245, -10.4149, -9.8688, -11.7302, -10.4865, -9.5596, -9.4552, -9.3936, -10.4924, -10.8902, -11.8904, -9.2309, -9.248, -9.3425, -9.8839, -9.5546, -11.3812, -11.45, -9.4295, -9.3958, -9.523, -10.4103, -10.2666, -10.3189, -10.597, -11.3296, -9.7321, -9.6758, -9.8663, -9.8219, -9.9229, -8.3895, -11.3984, -9.3703, -10.3138, -7.9644, -8.8667, -9.1375, -10.6617, -9.3777, -11.1423, -11.0364, -11.5825, -10.9391, -9.0589, -11.8878, -9.6039, -9.1372, -12.2076, -9.7193, -11.006, -9.1517, -9.6975, -10.4338, -10.912, -10.8984, -11.3501, -8.6719, -10.5242, -9.9027, -10.5056, -9.2922, -11.436, -9.0461, -11.2248, -10.7514, -10.1332, -8.4265, -8.7661, -9.784, -10.2859, -11.5091, -9.7108, -9.5529, -8.8838, -10.4485, -12.4137, -10.7111, 0.81075, -0.27097, 0.57677, -0.27054, 1.2024, -0.12281, 0.64027, 0.045959, 0.45714, -1.0426, -0.59953, -1.8314, 0.90943, 0.9094, -0.39492, -0.24402, 1.6871, 0.39375, 0.16751, -0.62125, 0.39377, 0.96625, -0.81, -0.057846, -0.16263, 2.1915, 1.4222, 1.2785, -1.2277, 0.8928, -0.015002, 0.9245, -0.94193, 0.65679, -2.0868, -0.24189, -1.8349, -1.0162, 1.2052, 2.0201, 0.71176, -1.1034, 0.53761, -1.0975, -0.29346, -1.1462, 1.4833, -0.79811, -0.33633, 0.34806
DataItem54, 0.088377, -1.1962, 0.71408, -0.49183, 0.46151, 0.0028576, -0.57517, 1.2285, 1.3112, 0.4502, -1.9963, -1.0952, 2.0548, -0.7173, -0.74802, 2.0069, 1.0873, -0.429, -0.39613, -0.031238, 0.29237, 1.1113, 0.34128, -0.26385, 1.026, 1.4339, 0.090949, 0.28676, 0.72709, -0.90046, -1.2228, -0.30043, -1.6229, -0.22869, -1.4977, 0.46685, -0.72816, 1.3028, -2.2312, 0.58943, 1.4063, -1.372, -0.52998, 0.99443, -0.13349, -0.33479, 0.073749, -2.2248, -0.20666, -0.026866, 0.021217, 0.90599, 0.0015647, 0.53482, 0.54897, 0.85829, 0.40547, -0.1814, 0.43889, -0.40538, 0.91904, -1.263, 0.19013, 2.748, -1.0366, 1.0684, 0.2509, 2.3717, -0.79928, -1.7145, -0.8911, -1.6146, -0.79255, 0.36199, -1.2127, -1.2359, 0.19596, 0.30399, 1.157, 0.73092, -0.1842, -0.63842, 0.63711, -2.1659, -1.2196, -1.7034, -0.37946, -0.92293, 1.3904, 1.4507, 0.06398, -0.85583, 0.75685, 0.36868, 0.60464, -0.27265, 0.22792, -0.96797, 1.2223, 1.1612, -0.41447, -0.095537, 0.16641, -0.78793, 1.6929, -1.3041, 0.22602, -0.3518, 1.1821, -0.19663, -0.6784, -0.28138, 0.30093, 0.014914, -1.4881, -1.3584, 0.72296, 0.91586, 0.60747, -0.65826, -0.79707, 1.2238, 1.2717, 0.024655, 0.34214, -0.39032, 0.98699, 0.60527, 0.79797, -0.10224, -0.12716, 0.83086, 0.29309, 0.068387, -0.46483, -0.15645, 1.0874, -1.8124, 0.33388, -0.81735, -0.90827, -0.086988, 0.86799, -0.87417, -0.080816, -0.51757, 0.29043, -1.0389, 1.9104, -0.18109
DataItem55, -8.6398, -10.7374, -9.9005, -10.6992, -9.7581, -9.0206, -9.6629, -9.6563, -7.8771, -10.3434, -10.1063, -12.8527, -9.8288, -8.1136, -8.9466, -9.1873, -10.3121, -11.1028, -10.9486, -7.6058, -9.587, -10.1962, -7.6502, -10.2926, -10.1226, -9.3439, -10.1749, -10.0086, -9.5874, -10.4493, -9.7895, -8.8329, -11.8939, -10.3824, -9.9406, -10.2837, -12.9305, -10.7333, -10.433, -9.4904, -10.7019, -10.2021, -10.0362, -8.1033, -9.9507, -9.7019, -10.7706, -11.4028, -11.5149, -9.0273, -9.0602, -10.0991, -12.0234, -10.3661, -9.1432, -10.1685, -8.3271, -9.4782, -9.1999, -10.6198, -11.9785, -8.9269, -10.1714, -11.711, -8.8849, -9.0436, -10.4096, -8.5062, -8.9159, -10.4578, -9.3957, -10.7038, -10.7724, -10.0761, -10.2994, -10.4125, -11.6189, -12.3219, -9.7741, -11.1572, -10.4714, -10.2659, -10.5402, -8.1442, -9.433, -9.9871, -9.2474, -9.6683, -7.8056, -10.8824, -11.3026, -8.4084, -9.117, -9.843, -9.5189, -10.4543, -10.6072, -8.7453, -10.4619, -9.7551, 0.23317, -0.32832, 2.1251, -0.35031, 0.8368, -0.04847, -0.45521, -1.209, 0.12545, 1.6196, 0.33966, -0.19206, -0.068008, -2.1919, 0.56887, -0.15165, -0.49556, 1.4181, 0.89795, 0.06528, -1.838, 0.43328, 0.5855, 1.5152, -0.80168, -0.071488, 1.1438, 0.40226, 1.8295, -0.37264, -0.45695, -0.13052, 0.40283, -0.022144, -0.0093885, 2.0024, -1.0683, -1.5764, -0.47697, -1.2526, -1.4156, -0.089969, 0.74214, 1.5413, 0.044623, 1.6215, -0.66669, 0.70301, 1.051, 1.1047
DataItem56, 1.437, 0.56486, -0.9213, 1.1425, 0.12249, 0.84915, 1.5809, -0.77719, -0.92647, -1.9661, 1.3095, -1.2821, -0.089738, -0.80026, 0.49904, -1.5389, 0.95255, 1.5109, -1.0484, -1.1921, 0.30677, -0.72913, 0.1255, 0.39333, -0.77183, -0.528, 0.43219, 0.36677, -0.74688, -1.0155, -0.0057307, -1.9221, 0.25299, 0.24006, -0.087794, 1.3976, 0.78787, 1.3681, 1.5392, -0.43882, 0.66215, 0.58672, 0.87879, -0.7111, 0.35445, 0.29528, 0.29038, 0.22757, 1.7026, -0.99496, 0.50344, -1.6186, 1.8592, 0.21114, 0.13252, 2.6567, 1.4883, -1.5728, 0.1503, 0.061033, 0.71467, -0.46696, 0.12952, 0.4642, 1.3633, -2.4772, 0.46157, -0.091772, 0.011008, -0.89015, -0.2327, 0.1771, -0.43138, -1.1023, -0.76394, -0.77196, -0.66761, 0.91904, -1.6232, 0.49478, -0.32906, -0.1455, 0.82111, 0.25387, 0.39318, -0.55941, -0.94275, -0.415, 1.932, 0.55675, 1.1106, -0.85602, -0.49811, -0.21707, 1.0309, -0.37643, -1.9623, -0.47483, -1.2751, 0.074217, 0.026449, -1.117, -0.40406, 0.66973, -2.4538, -0.021425, -0.61752, -0.76413, 0.28787, 0.14577, 0.21984, -1.5666, 0.67116, 1.5614, 0.07301, 0.55761, -0.52455, -0.23781, 1.2748, -0.77208, 0.25029, 0.27897, -0.78861, 1.1101, 0.27142, -0.9064, 1.9388, 0.72881, -1.2094, 0.24356, -0.89055, 0.93388, -0.91512, -0.86397, 1.0232, -0.78375, -0.077571, -0.82801, -0.24058, -0.58956, -0.051255, -0.94659, -0.20095, -0.89417, 1.7825, 0.25406, -0.26566, 0.69287, -1.269, 0.69486
DataItem57, -0.91265, -0.42184, 0.6927, 0.64565, 0.31066, -0.0041184, -1.2201, -0.37936, 1.1862, 0.12315, 0.70188, -0.082, 1.2863, -1.4889, -0.76805, -0.039614, 0.57612, 0.9036, -1.108, 0.25624, -0.3728, -0.27441, -1.0464, -0.69946, -0.24267, -1.5278, -0.212, -0.37383, 0.21688, 0.78061, 0.16055, 1.2722, 0.49802, 1.5479, 0.40263, 0.15851, 0.030545, -0.021968, 0.51392, 1.0916, 0.59539, -0.58018, 3.1931, -0.61889, 0.069493, -0.23065, -1.2512, 1.4179, 0.49668, -0.0074764, -0.82393, 0.51552, 0.4513, 0.35837, -1.2816, -0.62839, 0.46306, -0.76071, -1.0886, -0.50779, 0.8173, 0.31138, -0.5089, -0.086479, -0.18319, -1.2118, 0.29326, -0.34468, -1.1281, 0.5556, -2.1333, -1.2712, 1.9019, 0.81301, 0.15433, 0.76649, 0.98051, -3.0976, 1.5351, 1.0791, 0.91748, -0.068889, -0.98148, 0.48143, 1.5388, 0.55189, 0.47513, 0.68168, 0.22393, 0.10803, 1.0095, 0.57974, -1.593, 0.24897, -0.7199, -0.19084, -1.4747, 1.647, -0.15012, -1.0252, -0.75443, 0.74948, 0.12407, -0.65668, -1.4541, 0.52087, -0.46227, -0.10985, -1.2623, -0.23743, -0.34986, 0.39016, -1.3338, -0.64473, 0.17108, -0.40994, -1.2143, -0.95237, -0.43533, -0.95354, 0.69195, -0.5412, 1.0321, -1.3712, -0.14043, 0.54286, -1.3954, -0.68411, -2.0646, 1.4367, -0.1263, 0.5466, 0.41731, -0.20057, 1.2334, -1.085, 2.2288, -0.52765, 0.24526, -1.2016, 1.4829, -1.0066, -0.64351, -2.3356, 0.44662, -0.80038, 1.0317, 0.4171, 2.0081, 0.28287
DataItem58, -1.6079, 0.89575, 0.23868, 0.18706, 1.1209, -1.0619, -0.86966, 0.22349, 1.604, 0.93125, -0.78432, -0.55901, -0.29514, -0.76097, -0.30269, 0.041416, -0.14035, 0.15405, -0.3336, -0.87113, -1.4725, 0.35988, -1.2478, -0.38907, 0.64634, 1.0024, -2.1196, 0.55592, -0.18537, -0.79732, -0.71841, 0.03782, 0.62465, 1.668, -0.092592, 1.1667, -0.67323, -0.84736, -0.88468, 0.47311, -0.95392, -1.512, -1.6823, 1.1188, 2.1391, -1.1937, 1.6765, -0.088025, 2.1293, -0.94884, -0.14116, -1.6823, -1.1086, 0.88808, -0.52959, -1.3923, 0.35495, 1.4646, -0.10197, -1.8461, -0.3406, -0.59069, -2.0856, 0.082654, 0.29394, 0.6334, 0.043038, -0.68256, 0.25312, -0.48049, -0.65667, 0.84762, -0.6856, 1.1596, 1.7392, -1.3782, -0.50165, -0.23235, -0.49953, -0.46313, 1.0584, 0.96742, -0.051584, -0.089055, 0.12715, 0.37479, 2.4877, -0.59592, -1.304, 0.33342, -0.38058, 1.0832, -1.2473, 1.1309, 0.10351, -0.96683, 1.7268, -1.8579, 0.54435, -1.4643, -0.22751, -0.76698, -0.11652, -2.105, -2.8965, 0.41868, 0.24044, -2.5031, 0.46643, 0.085558, 0.90756, 0.082924, 1.4854, 0.56171, -1.307, -0.76372, 0.087108, -0.36123, 0.52326, -0.22936, 0.24575, 0.022742, -0.78263, 0.10445, -0.042016, 1.6407, -0.44396, -1.8334, 0.44388, 0.48127, 0.31135, -0.33954, 0.93901, 1.1733, 0.60089, 1.5636, -0.30789, -1.1967, 0.10555, -1.2463, -1.7485, -0.68857, -0.20848, 0.045502, -1.2213, 1.0274, 0.38572, -0.17924, -0.16407, -0.20882
DataItem59, -10.4658, -9.7115, -11.1892, -9.6182, -11.5481, -10.3285, -10.0062, -8.5071, -9.8368, -9.493, -9.966, -9.6975, -10.598, -8.562, -10.1907, -9.7153, -9.7555, -10.0517, -11.2123, -11.447, -9.6773, -10.681, -8.1714, -9.1447, -9.197, -9.5134, -9.1095, -8.7677, -10.806, -9.8302, -11.0856, -9.524, -9.6706, -10.8262, -10.5343, -9.2832, -8.6262, -10.3084, -10.5917, -9.6828, -9.8943, -8.3483, -10.0151, -10.7109, -8.8465, -9.9495, -10.124, -10.1985, -11.3608, -10.2621, -10.1689, -11.3063, -10.0889, -9.455, -10.9408, -7.924, -9.3108, -9.8129, -10.9338, -9.0141, -9.0732, -10.3292, -8.5703, -11.4341, -10.9335, -8.4466, -10.3426, -11.188, -9.0423, -10.0975, -8.8171, -10.8206, -8.5771, -9.5265, -9.8414, -9.4185, -10.0087, -10.9868, -9.3179, -10.5988, -8.8601, -9.0064, -10.5799, -8.6985, -9.8772, -8.1031, -10.4578, -11.4551, -9.7055, -11.5158, -11.5188, -10.147, -10.7103, -10.4011, -9.0552, -8.7697, -8.8926, -9.4415, -9.8277, -10.0959, -0.63723, 0.19396, 0.69339, -0.2238, -0.40087, -2.1343, 1.3113, 1.0991, -0.23842, -0.422, -0.11046, 0.51954, -0.50659, -0.70162, 1.7949, 1.4668, 2.094, 0.0067374, -0.3054, -0.8452, -0.7134, 1.3001, 0.60861, 0.062331, -1.4703, -1.0762, 0.29685, -0.18221, 0.14857, -1.5913, -0.72072, 0.76954, 0.86746, 1.7194, -0.83493, -0.18059, -2.5499, -0.65299, 0.084166, 0.29183, 0.29431, -0.43954, -1.4492, -1.0616, -0.024008, 0.51572, -1.6419, 0.35246, 0.42805, -0.3645
DataItem60, -9.4828, -8.0362, -7.9155, -10.7093, -10.2921, -9.8957, -9.9696, -9.8061, -8.6551, -10.3863, -9.1697, -10.5667, -10.4371, -10.1492, -8.9166, -8.2509, -11.3725, -11.8191, -9.8949, -11.8117, -9.8894, -9.4964, -9.7691, -8.7492, -10.5344, -11.0373, -8.8345, -10.2563, -11.6809, -10.6884, -10.1763, -12.3549, -11.2376, -10.8363, -10.5538, -8.7309, -9.3616, -9.2054, -11.2055, -10.2027, -11.4229, -10.3239, -8.4512, -10.3593, -9.6966, -10.8921, -9.719, -7.8245, -9.8786, -9.6433, -9.0021, -10.0094, -11.9876, -10.0601, -11.3115, -9.5739, -10.6939, -10.9511, -9.095, -10.6614, -10.8363, -8.9761, -8.7417, -11.1352, -8.9586, -7.8539, -9.6429, -9.8784, -11.0662, -9.6756, -8.8153, -10.3823, -9.8429, -10.215, -7.2264, -11.6818, -9.1756, -9.3206, -11.2399, -10.9557, -8.9262, -8.8581, -9.8196, -11.8536, -9.8823, -9.8521, -11.5679, -11.8052, -9.7896, -9.5742, -10.8694, -9.2864, -8.5493, -12.1677, -9.4063, -11.4398, -11.2885, -10.5534, -10.961, -9.6303, -0.55242, 0.31314, -1.3537, 0.99989, 0.55815, -0.59436, 0.12656, -0.59776, -0.78445, 0.51748, -0.19426, 0.020541, -1.5559, -0.92308, -0.23981, 0.65844, 1.6922, 0.13236, 1.3662, -0.098502, -0.44686, 0.30545, 0.20536, -0.49364, 0.24558, -0.11515, 2.4253, -1.6389, 0.056549, 3.0623, 1.8966, -0.63212, -0.70296, 0.89026, -0.29829, 1.235, -0.20626, 0.81735, 1.9487, -0.81019, -0.38169, -2.0629, 0.28428, 0.098481, 0.35219, 1.6277, -0.37968, -1.2798, -0.29129, 0.3598
DataItem61, 8.8063, 10.2089, 11.6296, 8.133, 10.314, 9.9352, 9.1428, 7.947, 9.679, 8.7903, 11.4796, 8.1668, 9.4447, 9.6143, 8.9429, 10.2505, 8.3985, 8.306, 10.7402, 10.5406, 12.0899, 9.025, 8.2066, 10.3162, 10.6337, 9.9882, 10.2435, 10.0056, 9.5888, 9.2013, 9.4881, 11.1253, 11.9552, 9.0844, 9.4928, 8.6392, 9.2888, 9.0308, 10.1553, 11.2415, 9.9946, 8.2461, 9.9435, 9.7514, 10.3562, 10.228, 9.393, 8.5497, 10.6512, 10.9495, 11.1293, 9.3108, 8.4008, 10.156, 9.4648, 10.0811, 8.0648, 8.2953, 10.8099, 10.1826, 10.8572, 10.3698, 8.941, 11.186, 10.4998, 9.6665, 11.0721, 10.8471, 9.9273, 11.2857, 10.9336, 10.8471, 10.8338, 10.1374, 8.7415, 11.1705, 9.3183, 8.5322, 10.7631, 10.9706, 9.6894, 10.7373, 9.4795, 7.6903, 10.592, 10.7695, 10.6234, 9.7112, 11.1639, 9.9609, 9.7266, 8.745, 11.2413, 10.5604, 10.9704, 8.6486, 10.8428, 9.3557, 11.5938, 10.553, 1.9414, -0.72382, 0.5047, -0.65365, -0.1113, 0.79388, -0.31368, -1.8354, 0.1508, 2.1553, 0.73687, 0.40123, -0.90254, 0.48646, 0.33821, -0.9222, 0.80959, -0.97947, -0.2636, 1.5784, 0.47438, -0.16729, 0.31499, 0.55624, -0.75425, 1.1932, 0.58276, 1.8902, -1.5256, -1.2597, -1.279, -0.67611, 2.6525, -0.43946, 0.094705, 0.46356, -0.75859, -0.28767, -1.2631, -0.18607, 0.74544, -1.2875, -1.8738, 0.43707, 1.2263, -1.1564, 1.0717, 1.9381, 0.22413, -0.0061946
DataItem62, 1.2438, 0.61168, 0.6028, 1.1219, -0.45179, -0.40726, 0.74369, -1.1393, -1.0602, 0.39539, -1.7175, 1.1212, -1.3796, 0.68262, 0.38868, 0.87574, -1.0014, 0.14156, -0.0087545, 0.59802, 0.21367, 2.2101, -0.68674, -0.10546, -0.12315, -0.605, 1.1902, -0.78475, -0.6458, -0.92949, 0.26791, 0.3694, 0.58528, -0.013793, 0.74919, -0.2833, -1.3976, -0.97219, -1.2024, 0.46111, 0.77783, -0.25088, -0.89125, -0.42539, -0.13708, -0.42304, 1.0998, 0.072125, -1.6846, -0.63915, 0.76967, -1.5619, 0.043389, 1.1563, 0.97455, -0.88977, -0.47749, 1.1527, 0.16129, 0.50646, -0.54455, -1.1909, -0.56939, 0.74127, 1.3624, 0.22445, 0.43854, 1.7013, 1.6747, 0.88066, -0.80669, -1.059, 2.7391, 0.81056, 0.68291, -0.044409, 0.32776, 0.43067, -1.2942, -0.44961, -0.2648, 0.92202, 0.34053, 0.28841, -1.3016, -0.35109, -0.40989, -0.18242, -0.46201, -1.0796, -0.50781, 0.53208, 0.19191, -0.84448, -0.72971, -1.6926, -1.6169, -1.0487, -0.408, -1.2747, 0.09168, -0.85178, 0.44035, -1.2012, -0.39463, -0.16752, -0.40748, -1.2157, -0.7101, 0.18046, 0.6371, 0.21508, -1.9609, 0.23849, -1.0022, 0.34028, 1.5912, 0.50845, -1.1863, 0.21571, 0.5128, 0.043496, -0.10058, -0.25067, 0.26078, -1.7311, -0.37876, 0.47201, -1.2102, 0.056047, 0.82433, 0.13156, -2.422, -1.6023, 2.3364, -1.3206, -0.9594, -1.1698, -0.013992, 1.4651, 0.23453, 0.48609, -0.35701, 0.60924, -2.2472, -1.6614, -0.067909, 0.18301, -0.79712, 0.10307
DataItem63, -10.2928, -8.8928, -10.4543, -10.1101, -10.1516, -10.3613, -10.1299, -8.1172, -10.6444, -9.5724, -10.4071, -9.9813, -10.1088, -11.0274, -10.4564, -9.2557, -9.3212, -10.5242, -9.9292, -9.9273, -11.8332, -8.8191, -10.32, -10.5472, -10.9158, -11.3466, -9.7817, -10.9815, -11.5347, -10.1754, -10.8305, -10.601, -9.1393, -9.7974, -11.4651, -11.5714, -10.2587, -8.4231, -9.1647, -11.3877, -8.9173, -9.1269, -10.9317, -9.6923, -9.0825, -10.8213, -10.3224, -10.2865, -10.9576, -11.3474, -10.8896, -9.1084, -9.1737, -9.9622, -11.1904, -10.2836, -10.2217, -9.7102, -11.7156, -10.4045, -9.2485, -10.6512, -8.9051, -10.665, -7.6213, -10.2058, -8.1387, -9.7914, -10.521, -8.7345, -9.4895, -9.9394, -9.2935, -10.0335, -10.5512, -9.6894, -11.1888, -8.958, -10.5624, -9.5629, -8.7879, -10.4967, -10.058, -10.6912, -5.72, -9.9396, -10.7719, -9.9079, -9.6265, -9.2037, -10.4901, -12.8297, -9.0854, -9.3332, -12.3928, -12.1581, -9.4553, -10.841, -8.7556, -9.5775, 0.12833, 0.062201, 1.2039, -0.20898, -2.9998, 0.24366, -0.21615, -1.0653, 0.23579, -1.3697, 1.2754, -0.57338, 1.0371, -0.91647, -2.2677, -0.8596, -0.079747, -0.25432, 0.033712, -0.70559, -0.34087, -0.59915, -0.78811, -0.70197, -0.42055, 0.37394, -1.4081, 0.64396, -1.0676, -0.94832, 0.34318, 0.02272, 1.3932, 0.68641, -0.90389, 0.57246, -0.89868, 0.6152, -0.49614, -0.85385, 0.68992, -0.89696, -1.1791, 0.58091, 0.91885, -0.7214, 0.62731, 1.127, -0.10011, 1.0551
DataItem64, 9.5772, 8.8684, 10.8872, 8.3404, 11.0631, 10.9451, 9.2487, 8.4919, 11.5621, 10.0975, 10.9165, 8.6277, 8.2649, 11.1644, 9.5368, 9.9259, 9.4247, 10.022, 10.5674, 9.8543, 10.6367, 8.9179, 8.7918, 9.7002, 10.3714, 10.4625, 10.1971, 9.6857, 8.6515, 9.6648, 8.9009, 10.5275, 9.077, 10.6403, 10.251, 9.946, 10.169, 10.8622, 10.0095, 10.6533, 9.6926, 11.0534, 8.9657, 11.144, 10.2988, 10.2901, 7.6416, 10.8406, 9.8324, 9.8667, 9.0858, 10.5593, 10.2155, 10.0222, 10.8513, 8.4021, 12.3553, 10.4314, 10.7155, 8.5798, 9.9232, 9.9056, 10.5809, 9.8735, 10.7, 9.4341, 9.8977, 9.5185, 9.4642, 9.2078, 11.2248, 10.1251, 8.6598, 9.3763, 9.1267, 9.0544, 10.8768, 8.7713, 9.9465, 9.779, 10.138, 9.136, 9.1864, 10.5016, 8.5535, 9.9875, 10.0763, 8.5587, 10.5403, 10.2573, 12.2918, 12.6203, 8.2605, 9.7128, 8.742, 9.1597, 11.367, 10.3595, 10.7534, 9.4978, 0.10386, -0.18192, 1.3923, -0.22424, -0.83552, -0.62528, -0.47103, -0.98549, -0.10454, 1.0494, -1.2622, -0.33162, -0.42192, 0.074285, -0.89998, -1.4983, -0.18205, -0.62502, -1.2934, -0.30864, -0.93467, -0.17147, -0.63531, -0.8734, 0.70991, -0.49504, -0.43492, -0.63137, -1.0065, 1.1698, -1.6401, 0.8086, -1.4039, -0.90484, -0.15444, -0.43722, -0.70809, 2.0641, -0.2235, 0.46863, 1.1661, -0.53757, 0.76215, -0.080063, -0.095727, 0.86228, -1.7537, -0.20913, 0.43148, 0.56229
