, SignalFeature1_D1, SignalFeature2_D1, SignalFeature3_D1, SignalFeature4_D1, SignalFeature5_D1, SignalFeature6_D1, SignalFeature7_D1, SignalFeature8_D1, SignalFeature9_D1, SignalFeature10_D1, SignalFeature11_D1, SignalFeature12_D1, SignalFeature13_D1, SignalFeature14_D1, SignalFeature15_D1, SignalFeature16_D1, SignalFeature17_D1, SignalFeature18_D1, SignalFeature19_D1, SignalFeature20_D1, SignalFeature21_D1, SignalFeature22_D1, SignalFeature23_D1, SignalFeature24_D1, SignalFeature25_D1, SignalFeature26_D1, SignalFeature27_D1, SignalFeature28_D1, SignalFeature29_D1, SignalFeature30_D1, SignalFeature31_D1, SignalFeature32_D1, SignalFeature33_D1, SignalFeature34_D1, SignalFeature35_D1, SignalFeature36_D1, SignalFeature37_D1, SignalFeature38_D1, SignalFeature39_D1, SignalFeature40_D1, SignalFeature41_D1, SignalFeature42_D1, SignalFeature43_D1, SignalFeature44_D1, SignalFeature45_D1, SignalFeature46_D1, SignalFeature47_D1, SignalFeature48_D1, SignalFeature49_D1, SignalFeature50_D1, SignalFeature51_D1, SignalFeature52_D1, SignalFeature53_D1, SignalFeature54_D1, SignalFeature55_D1, SignalFeature56_D1, SignalFeature57_D1, SignalFeature58_D1, SignalFeature59_D1, SignalFeature60_D1, SignalFeature61_D1, SignalFeature62_D1, SignalFeature63_D1, SignalFeature64_D1, SignalFeature65_D1, SignalFeature66_D1, SignalFeature67_D1, SignalFeature68_D1, SignalFeature69_D1, SignalFeature70_D1, SignalFeature71_D1, SignalFeature72_D1, SignalFeature73_D1, SignalFeature74_D1, SignalFeature75_D1, SignalFeature76_D1, SignalFeature77_D1, SignalFeature78_D1, SignalFeature79_D1, SignalFeature80_D1, SignalFeature81_D1, SignalFeature82_D1, SignalFeature83_D1, SignalFeature84_D1, SignalFeature85_D1, SignalFeature86_D1, SignalFeature87_D1, SignalFeature88_D1, SignalFeature89_D1, SignalFeature90_D1, SignalFeature91_D1, SignalFeature92_D1, SignalFeature93_D1, SignalFeature94_D1, SignalFeature95_D1, SignalFeature96_D1, SignalFeature97_D1, SignalFeature98_D1, SignalFeature99_D1, SignalFeature100_D1, NoiseFeature1_D1, NoiseFeature2_D1, NoiseFeature3_D1, NoiseFeature4_D1, NoiseFeature5_D1, NoiseFeature6_D1, NoiseFeature7_D1, NoiseFeature8_D1, NoiseFeature9_D1, NoiseFeature10_D1, NoiseFeature11_D1, NoiseFeature12_D1, NoiseFeature13_D1, NoiseFeature14_D1, NoiseFeature15_D1, NoiseFeature16_D1, NoiseFeature17_D1, NoiseFeature18_D1, NoiseFeature19_D1, NoiseFeature20_D1, NoiseFeature21_D1, NoiseFeature22_D1, NoiseFeature23_D1, NoiseFeature24_D1, NoiseFeature25_D1, NoiseFeature26_D1, NoiseFeature27_D1, NoiseFeature28_D1, NoiseFeature29_D1, NoiseFeature30_D1, NoiseFeature31_D1, NoiseFeature32_D1, NoiseFeature33_D1, NoiseFeature34_D1, NoiseFeature35_D1, NoiseFeature36_D1, NoiseFeature37_D1, NoiseFeature38_D1, NoiseFeature39_D1, NoiseFeature40_D1, NoiseFeature41_D1, NoiseFeature42_D1, NoiseFeature43_D1, NoiseFeature44_D1, NoiseFeature45_D1, NoiseFeature46_D1, NoiseFeature47_D1, NoiseFeature48_D1, NoiseFeature49_D1, NoiseFeature50_D1
DataItem46, -9.9432, -10.1114, -10.5857, -11.0436, -11.1149, -12.3568, -11.548, -10.0687, -10.7298, -11.448, -7.8617, -10.3298, -11.4882, -10.8838, -11.7075, -9.8975, -10.1631, -9.648, -7.9706, -9.6891, -11.2694, -9.3959, -10.2229, -11.5528, -9.2005, -9.5175, -11.1018, -10.0802, -9.5614, -11.0381, -9.0417, -8.2628, -9.9871, -8.5787, -11.8928, -9.6669, -8.4566, -8.7321, -9.5755, -11.1641, -10.0287, -11.6991, -7.9764, -8.8956, -8.6241, -9.8212, -11.2263, -8.4809, -9.1368, -9.5834, -10.8738, -10.5225, -10.6374, -11.3389, -7.4489, -11.1383, -10.2469, -9.4524, -10.7617, -9.9086, -8.7111, -11.5827, -10.914, -11.7614, -10.4466, -8.9805, -9.4854, -12.4509, -9.9795, -9.5445, -9.9276, -10.0001, -10.7353, -12.3793, -8.0127, -10.2956, -8.7921, -8.7714, -10.1439, -9.116, -10.1949, -9.8339, -10.8304, -8.7046, -8.5188, -10.1543, -10.5027, -10.8455, -9.4123, -8.5642, -9.9735, -9.7994, -8.9539, -10.2812, -8.3873, -10.5297, -9.5144, -10.4171, -9.4548, -9.4417, -0.08632, 0.81576, 1.5088, 0.94219, -0.27721, 0.62579, -0.85494, 0.76523, -0.39898, -0.73065, -0.26187, -0.76149, -1.4946, 0.27195, 0.89332, -0.88397, 0.52587, -1.8407, -0.85018, 0.7299, -0.6712, 1.471, 0.31256, 0.63242, -1.4727, 2.4546, -0.76949, -1.0522, 0.10369, -1.9034, 0.59339, -0.22719, -1.5672, -0.18059, 0.1783, 0.70116, 1.3046, 0.53816, 2.0418, -0.93217, 1.2701, 0.2358, 0.23242, 0.10785, 1.3709, 1.2879, -1.935, -0.27688, -1.0485, -0.049228
DataItem47, -9.5893, -11.3774, -9.9897, -9.6562, -9.2255, -10.7336, -10.004, -11.5643, -8.5036, -10.0433, -9.6883, -10.5561, -10.7799, -9.714, -9.7861, -9.4908, -9.9806, -9.1896, -8.7119, -11.8705, -10.3687, -10.7357, -10.3289, -9.9826, -10.6659, -8.4224, -11.1948, -10.974, -8.2973, -9.5986, -8.9342, -10.0038, -8.8045, -11.0167, -12.0914, -11.3995, -10.1031, -9.1026, -11.2448, -9.2177, -10.373, -10.1398, -9.1967, -10.9957, -10.6134, -11.2409, -8.5108, -9.5194, -9.9227, -10.6853, -11.2807, -7.2284, -9.5004, -10.7417, -9.3756, -9.6505, -12.8123, -11.4328, -10.5344, -10.8289, -9.3775, -11.2655, -8.1498, -10.5113, -10.2277, -11.1344, -10.6682, -9.4375, -10.5231, -9.6736, -10.4511, -11.2786, -8.3979, -11.8962, -10.2665, -9.5995, -9.7159, -9.4191, -9.9427, -9.5944, -9.8726, -10.5982, -9.7891, -12.7511, -8.4219, -8.5242, -10.0036, -10.422, -10.4662, -9.6442, -9.8174, -10.4209, -11.7765, -11.6059, -9.011, -8.1287, -9.2783, -10.2844, -10.3356, -11.0561, 0.79353, -0.42279, -0.47446, 0.25357, 0.20124, -0.4273, -0.68208, 0.34488, -0.89522, 0.85386, 0.0029611, -0.3356, -1.0093, -0.00068775, 1.2402, 0.761, 2.1206, -0.72687, -0.18914, -0.68235, -0.29774, 1.4328, -0.67092, -0.054975, -0.30937, 1.0477, -2.4781, -0.24966, 0.67975, -0.66969, -0.68444, 1.0563, -0.30845, 0.60393, 0.86098, -0.65385, -0.42426, -0.8779, -0.80251, -0.15108, -0.68119, 0.36112, 0.86204, 0.88013, 1.4372, -0.50715, -0.2726, -0.68164, 0.50515, 0.59807
DataItem48, -8.1785, -10.1949, -11.5618, -9.9108, -10.8437, -9.8176, -10.4333, -10.8647, -10.5546, -10.9652, -9.8958, -10.3496, -8.9652, -8.6957, -8.1487, -10.89, -9.6559, -9.6322, -10.2404, -9.9991, -11.0866, -9.6095, -9.1546, -10.796, -10.8805, -10.4858, -11.7974, -10.3051, -8.8933, -11.896, -11.1521, -9.1069, -8.3046, -9.4564, -10.6771, -8.668, -8.9854, -10.5429, -8.938, -11.1059, -10.3745, -9.4694, -9.0812, -10.3181, -10.1427, -11.3195, -10.7472, -9.9482, -10.5716, -9.627, -10.3876, -9.5986, -9.2373, -10.0346, -9.4324, -10.1465, -8.7957, -10.0445, -9.946, -8.4805, -10.3518, -10.3344, -9.8665, -10.2819, -9.2685, -9.4151, -8.6151, -9.6115, -10.4252, -10.4169, -9.5271, -10.346, -10.8133, -10.9058, -10.7842, -10.1618, -9.7554, -9.025, -11.0168, -9.0956, -11.2864, -9.8537, -9.6007, -8.0264, -10.062, -11.1365, -9.2752, -10.7329, -10.2165, -8.3344, -11.6216, -10.5957, -7.718, -9.9854, -9.9542, -9.586, -11.0146, -10.4492, -10.6528, -10.3919, 0.61987, 0.020166, -1.8129, 0.21387, 0.72543, 1.491, 0.51558, -0.82748, 0.4218, -1.3425, -1.4386, 0.44064, -2.192, -0.7535, 2.292, 0.37095, -0.61872, -2.2141, 0.017032, 1.2072, -1.4247, 0.081478, 0.45779, -1.4024, 0.82066, 1.8398, -1.14, -0.99692, -0.050084, 0.793, -0.50049, 0.46527, 0.37868, -1.4788, -0.6247, 0.04121, 0.036386, -0.31436, -0.41482, -0.22488, 0.2423, -0.83099, 0.078835, 1.5978, -0.35711, -1.6298, -0.57986, -0.1499, -2.7454, -0.51124
DataItem49, -0.5314, -0.80228, -0.90499, -0.21892, 0.51658, -1.4647, 0.06091, 1.9618, 0.67766, -0.28313, -1.6522, -1.1049, -0.24106, 0.73434, -1.1784, 0.22227, -0.1038, -0.43173, -0.54844, 1.6291, 0.45985, -0.13733, -0.88822, -0.095399, 0.030929, 0.055854, -2.1617, -0.39118, -1.5731, -0.50827, 0.84744, 0.90364, -0.70185, 0.65327, 1.1529, 0.67442, -2.8165, -0.23131, -0.37277, 0.84268, -0.97334, -1.1519, -0.016457, 0.29622, -2.0891, 1.5036, 0.42647, 0.36075, -0.78075, 0.84308, -0.27755, 1.1764, -1.9042, -1.8381, -0.087182, -0.86643, -0.9701, 1.0523, 0.56459, 0.57563, -0.087221, 0.46829, -0.61447, 0.65369, -0.16479, 1.2599, -2.0408, 0.41102, 0.57623, 0.1177, -0.80428, -0.67206, -0.95928, -0.21913, -1.246, 0.0447, 0.15487, -1.4885, 0.55212, -3.2296, -0.79083, -0.21713, -0.731, 0.61409, 0.99628, 0.067808, -1.4283, -0.57506, -2.4447, -0.40749, 0.31595, -2.0656, 0.17302, -1.1922, -1.8247, -0.60305, 0.72393, -2.077, 0.19215, -0.11891, -0.76356, 0.043012, 0.81702, 1.2339, 0.79479, -0.038733, 0.6695, 0.02867, 1.4769, -1.2012, -0.77579, -0.070041, 0.099359, 0.67518, 0.17377, -0.47861, -0.044868, -0.21411, 0.061288, 0.7345, -0.51457, -1.2939, -0.099932, 0.026618, -0.82105, -0.0052595, 1.1571, -0.42746, -0.90029, 0.20726, -1.1309, 0.18477, 0.43891, -1.756, -0.12179, -1.1446, -0.53923, 2.0168, 1.0144, 0.84414, -0.6916, 1.676, -0.66493, 0.49695, 0.81917, 0.19876, 0.50424, -0.085582, -1.5573, 0.70358
DataItem50, 1.2717, -0.36651, -1.8562, -2.173, -0.93259, 1.0158, -0.13437, -2.0214, -1.5795, 0.14783, 0.53217, -0.55903, -0.15408, 0.7687, -1.6638, 0.72144, -0.84908, 1.7943, 0.13867, -0.30974, 0.084009, -0.060421, -1.547, -0.25189, -0.31022, -0.15586, 0.28464, 0.11708, -0.71016, -0.17464, 0.40759, -0.58444, 0.20318, -0.39034, 0.3899, -0.83209, 0.050496, -0.26563, 0.81324, -0.64024, -0.39016, -0.86292, -1.4422, 1.3369, 1.0181, 1.1746, 2.5838, 2.5865, -1.16, -0.068644, 0.14697, 0.86602, -0.39263, 1.4989, -1.4444, 0.45229, 0.37156, -0.77028, -0.43916, -0.50599, -0.16556, 0.55171, -1.3929, 0.64233, -0.38531, -0.37376, -0.83306, -0.61753, 1.1603, 0.62479, 1.0762, 0.20555, 1.4328, 1.1902, 0.65456, 1.03, 1.2892, -0.027146, 0.58396, 0.8763, -1.4956, -0.37442, -2.2332, -0.74608, -1.3856, 1.1019, 1.3996, 1.0969, -1.1284, 0.65931, -0.45056, -0.49602, 0.09813, -0.22944, 0.60299, 1.1204, 0.14078, 0.26224, 1.9475, -1.8848, -1.7222, -0.45597, 0.024171, 0.20759, -0.61914, -0.060713, -0.75456, 0.063193, 0.60599, 0.92226, 0.44941, -1.2421, -0.74066, 0.087344, 0.050482, -1.8102, -0.41329, -0.41122, 0.60017, -0.31395, -1.0138, 0.72772, 0.14789, 0.75424, -0.03366, -1.6355, 1.156, -1.3365, 0.4793, -1.1196, 1.2493, 0.37444, -0.42871, 0.18235, 0.40861, 1.5657, -1.3414, 0.28352, -0.97386, -2.681, 0.15449, 0.49932, -0.43562, 0.70157, 0.34187, -0.95849, -1.2251, 0.42968, -0.81105, 0.38528
DataItem51, 11.6856, 10.3324, 9.9078, 10.027, 10.0468, 9.794, 9.1394, 10.7903, 10.3691, 8.1012, 10.3548, 9.7514, 9.3218, 10.1397, 9.0048, 9.3932, 10.1754, 9.8934, 9.6376, 9.6041, 9.6672, 9.7739, 8.5401, 10.6205, 11.0987, 9.6819, 9.0981, 8.1424, 10.0538, 10.0282, 10.0023, 10.8541, 11.3729, 10.0486, 9.0677, 9.6215, 10.4175, 9.4144, 8.653, 10.3823, 10.762, 8.8927, 8.7711, 11.0417, 9.3574, 10.7124, 9.5422, 9.7888, 8.8491, 10.2299, 8.3036, 9.4055, 9.5542, 8.914, 9.7738, 8.7681, 10.9144, 11.2137, 10.0492, 9.2551, 9.0628, 10.7978, 9.9072, 9.295, 8.3964, 10.5023, 9.9743, 8.787, 9.9933, 10.8643, 10.0399, 11.5382, 9.9093, 8.9097, 11.4767, 9.9042, 8.9831, 9.4926, 7.8037, 9.6736, 9.1018, 10.1158, 9.7318, 8.1463, 8.419, 10.1592, 10.6662, 10.4214, 8.8363, 8.9184, 9.8959, 9.0877, 8.7556, 10.6627, 9.5099, 11.0442, 11.2095, 9.722, 10.7538, 9.3035, 0.95968, -0.37681, 0.25456, 0.0057585, 1.406, 0.9261, 2.0485, 1.3607, 2.1154, -0.16103, -0.093426, -0.84151, 0.4516, 0.65987, 0.36978, -0.49097, 0.52524, 0.27502, 0.096755, 1.2301, -1.2215, 1.9171, -1.5562, 1.6031, 0.33436, 0.25075, -0.73484, -0.49881, 1.5829, -0.43734, -0.71218, -1.2791, 1.2343, -0.18986, -0.82605, 1.2055, -1.4133, 0.29162, -0.55031, -1.354, 1.1632, 1.4516, 0.64328, -1.2426, 0.65086, 0.68692, 0.49311, 0.86044, 1.4103, 0.63396
DataItem52, 2.8717, -0.58143, -0.70035, 0.67916, -0.60172, 0.60662, -0.28613, -0.047825, 1.6997, 0.71897, 0.18474, -0.055739, 0.52315, -0.40417, 0.72134, 0.103, -0.73612, -0.012095, 0.6893, 2.7148, -0.0009786, -0.59055, -1.1048, 0.67688, 0.59437, -0.56309, -0.41675, 0.04648, -0.35614, 0.1802, -0.16915, 0.17733, 1.3456, -1.1778, 0.43478, -0.72841, 1.2852, -0.49787, 0.088509, -1.906, 0.43157, -0.44584, -0.28651, -0.84708, -0.72647, 0.55413, 0.30125, -0.57038, -2.199, 0.27818, -0.082941, -0.40208, -0.76186, 0.29067, -0.0027529, -1.177, 1.3199, -1.1968, -0.39065, 0.24494, -0.23962, 0.068439, 1.4884, -1.2169, 0.34241, 0.36648, -2.1993, 0.50924, -1.9584, 0.030302, -0.84694, 0.97529, -0.31279, -0.84206, -1.0558, 0.31521, -2.6592, -0.30363, -0.28624, -0.14385, -0.95115, -1.2994, -0.27233, -0.40306, 0.015747, 0.24121, -1.9314, 0.69677, -0.35524, 0.96792, -0.38304, 0.5196, -1.0507, -0.58703, 2.0869, -1.3126, 0.2718, 0.89861, -0.18244, -0.085705, 1.9031, 2.135, -0.12305, -0.64488, -0.95197, -0.40816, -0.97664, -0.91977, 0.15854, -0.43354, 1.589, 0.70223, 1.3236, 0.54838, 1.0791, -1.8499, 0.006382, 0.8321, 0.72573, 0.3251, 0.67864, -1.4912, -0.22899, 0.99074, -0.65078, -0.50457, -1.119, -0.89262, -0.32625, -1.2349, -2.2297, -0.54522, -0.4044, 0.53037, 1.2538, -1.3835, 0.72534, -0.29868, 1.0603, 0.89699, 0.0032224, -1.1657, -0.40973, 1.2394, 0.023842, -0.70905, 0.24489, -0.76745, 0.25166, -0.91523
DataItem53, -10.2792, -11.2618, -10.2922, -10.8557, -9.0122, -9.9503, -11.3, -9.8711, -9.337, -11.0621, -8.8883, -7.9366, -10.5941, -9.9796, -10.0789, -8.9287, -10.8165, -9.3819, -8.2012, -11.1678, -9.9918, -10.082, -9.3538, -9.2593, -9.656, -10.2228, -11.6892, -9.409, -7.9039, -11.7187, -9.9507, -9.3738, -12.0827, -9.7803, -7.9776, -9.5779, -10.9059, -11.2016, -10.643, -9.9387, -9.7346, -11.32, -10.781, -10.5749, -11.3955, -10.0887, -8.5293, -9.7223, -10.4473, -10.7412, -9.4312, -9.0889, -11.4188, -7.7097, -11.0122, -10.936, -9.5354, -11.6411, -11.2972, -9.821, -9.9192, -7.7325, -8.3628, -10.9378, -9.8982, -10.4628, -10.4128, -10.8578, -10.2817, -10.7831, -9.9269, -12.3828, -9.7396, -9.6563, -8.8039, -9.629, -11.2083, -10.2829, -8.8493, -11.0833, -9.7151, -9.2636, -9.6118, -10.4236, -9.9551, -10.4759, -11.605, -9.6099, -10.6309, -9.9288, -9.8912, -9.8902, -8.8834, -10.6585, -9.6513, -9.3093, -10.1763, -11.2139, -11.4666, -9.7929, -1.4282, -1.292, 0.65016, 2.0659, 2.4206, 1.1479, -0.19578, 0.40927, 0.59274, -0.94173, 0.71789, -1.5367, -0.051581, 1.4332, -1.9916, -0.97378, 0.6904, -1.0638, -0.9759, 0.1033, 0.9503, -0.095, -1.684, -0.12899, -1.9588, -1.0082, -0.75549, 1.0452, -0.30632, -1.1289, 0.34477, -2.108, -2.5504, 0.69229, 1.3998, 0.93643, 0.91939, 0.11299, -0.62714, -0.92453, -1.5949, 0.31243, -0.020015, -0.42972, 1.2194, 0.50542, -1.1132, -1.026, -0.73064, -0.19472
DataItem54, -0.35578, 0.81044, -0.45429, 0.58758, 0.16574, 1.4004, 1.3422, -2.0203, 0.98372, -0.73098, 1.1651, -0.66331, -0.7749, -0.403, 1.0852, 0.95532, -0.95197, 0.18382, 0.0019631, 0.42244, -1.5417, 0.50935, 1.3483, -0.50587, 1.4564, -0.23004, -0.22921, -1.5316, -1.9762, -0.80934, 2.0177, -0.37472, -0.19171, -0.76699, -1.1137, 0.45879, -0.076184, -0.62623, 1.3779, 0.96515, 0.64539, -0.76093, 0.31536, 1.5802, 0.025156, -1.6561, -1.5311, 0.3875, -0.20722, 0.22298, -0.79107, 1.4838, -0.56907, -0.61272, 0.57757, 0.06426, -0.34971, -1.2311, -0.61828, -2.0052, 0.18167, -1.459, -1.1125, 0.59687, 2.0471, -0.1809, -1.5574, -1.4915, 1.0545, -0.48928, -2.7896, -1.12, -0.29689, -1.5611, 1.1724, 0.81294, -0.42141, 0.35532, 2.6615, -1.0845, -0.087968, 1.7258, -0.22514, -0.54351, -0.030008, 0.088155, -0.15871, -1.754, -1.4703, 0.12249, 0.77415, -0.98736, -1.6169, -0.28826, 0.43669, -0.39322, 0.71375, -0.65299, 0.15548, 0.18427, -0.44318, -0.63939, 0.88415, -0.15005, -0.5399, -0.63534, 1.4892, -1.3415, -0.85754, 0.46222, -0.24633, 0.16825, 0.30002, 0.40732, 0.19243, -0.89675, -0.73468, 0.12606, 1.0071, 0.22678, 2.3623, -0.70577, 0.78901, -0.80659, 0.68465, -2.1317, -0.83764, 0.19824, 1.0747, -0.93432, 0.9905, -1.0413, -0.0095818, -0.37074, -0.52449, -1.7234, 0.81524, -0.55345, -1.2391, -1.097, 1.3151, -1.2138, 1.5057, -0.27602, 0.96932, -2.0162, 1.2353, 0.089229, -0.64398, 0.10427
DataItem55, -9.917, -9.5386, -9.715, -10.7232, -9.8416, -11.7817, -10.7716, -9.7547, -11.5364, -11.0168, -8.8345, -8.5, -9.1193, -9.9165, -9.5234, -11.8445, -7.9732, -10.2478, -11.0185, -9.3959, -10.0033, -9.1795, -8.8228, -9.6323, -10.3185, -10.7069, -9.1149, -8.9096, -10.4427, -11.8909, -9.7996, -8.6729, -10.8348, -8.7994, -10.5826, -9.0988, -9.4137, -10.2656, -10.3607, -10.8106, -10.702, -10.2665, -8.5959, -8.0266, -8.8487, -10.0093, -10.9031, -9.4262, -9.3264, -10.0351, -8.7546, -7.7895, -8.9831, -10.8941, -10.6826, -11.5261, -9.9533, -9.9665, -10.8364, -8.9469, -10.6491, -7.86, -8.9842, -9.6845, -11.5159, -10.289, -11.0022, -9.8987, -10.7912, -10.0204, -9.9074, -8.2909, -8.3569, -10.7561, -12.2178, -9.6173, -10.2109, -8.829, -9.1814, -9.0014, -9.9025, -10.2033, -9.5461, -10.5001, -9.8652, -11.0526, -10.0121, -9.2555, -10.4119, -10.6751, -10.3042, -10.9714, -11.1554, -11.2059, -8.2449, -11.0636, -10.4535, -10.0769, -9.5093, -8.8781, -0.62665, 1.1232, 0.37056, -0.71048, 1.2706, 0.29231, -0.69384, -0.95724, -1.0557, -0.35513, -1.1374, 0.46037, -0.12421, 0.56503, -0.60674, 1.2469, 0.091529, 0.7044, 2.7981, 1.3731, 0.38707, -0.42478, 0.48132, -2.4551, -0.12303, 1.1309, 0.93794, 0.38608, -0.76634, -0.16777, -0.47228, -0.24611, -1.3385, 0.30635, 1.3073, -0.64474, -2.2982, 0.82209, -1.199, -0.045012, 1.576, -0.64788, 0.44005, -1.0837, -2.2849, -0.076323, -0.32598, 0.75226, -0.093332, -0.4361
DataItem56, 2.5023, -1.0542, -0.54107, 0.67109, 0.64218, 0.56442, -0.2119, -0.26442, 1.2974, -0.23423, -0.018294, -0.72089, -0.99777, -0.01323, 0.54108, -0.4332, -0.61455, 0.82675, -0.26549, 1.3701, 0.63091, -0.018657, -1.1626, -0.33811, -0.57287, -0.6726, -1.5538, 0.0848, 1.8438, -1.2464, 0.6456, 0.70976, 0.67268, 1.6739, 0.78005, -0.42673, 1.3247, 0.35906, -0.84879, 0.092466, -1.3236, -0.031083, 0.082328, -0.56366, 0.26992, -0.41831, 0.10179, 0.53584, 1.3406, -0.088703, 1.3124, 0.26447, 0.12684, 0.7797, -0.59984, 1.1704, 0.62078, 1.0468, -0.37356, -0.38501, 0.38379, 0.1339, 0.95899, -1.6636, -1.4914, -0.33073, 0.25052, 0.23751, -0.078782, 0.046614, -0.89095, 0.51652, 1.4598, -0.072586, 0.42798, 1.6775, 0.16738, 0.17379, 1.2764, 0.6113, 1.0567, 1.3879, -0.15962, 0.23327, -0.94977, -0.091601, 1.0168, -0.99983, 0.51916, -0.15658, 0.69715, 0.22383, 0.83439, -1.2828, 0.048359, 0.4981, 1.2567, 1.8446, 0.037721, 0.21298, 1.7593, -2.6265, -0.1862, 0.28043, -0.23795, 1.0701, 0.2509, -0.20386, -0.08589, -0.85172, -0.086163, -2.2459, 1.3569, 1.1303, -1.6118, -0.12087, -0.54376, 0.49586, 0.68176, 0.4039, 1.5998, -1.0242, -1.5012, -1.2569, -0.86528, 0.23592, 0.48383, -1.7503, 2.0399, -2.5503, -0.8672, 0.2324, -0.18693, 0.16023, 0.11908, -1.0652, 0.52326, -0.024924, 2.1639, 1.2309, -0.77386, -0.32455, 0.85609, 0.79765, 0.43123, -2.0129, 0.64981, -1.0856, 1.7147, -0.35871
DataItem57, 0.28247, 0.14824, -0.27579, 0.49476, -0.71867, 0.83476, -0.82475, -0.53524, 0.66757, -0.88703, -1.5844, -0.20135, 0.31486, -0.86902, 1.0046, -0.7505, 0.41371, -1.1, 0.36638, -1.5251, 0.81928, -0.84863, 1.1251, 2.6051, 0.51254, 0.072838, -0.14598, -0.27457, -1.3832, 0.93635, 0.33836, 0.11816, -1.8223, -0.43471, -0.82827, 0.26068, -0.96951, 0.19687, -1.4695, 0.09877, -0.90114, 1.3, 1.0648, 0.31205, 0.67269, 0.95175, -0.29346, 0.90943, -0.2583, 0.31565, 0.032439, -0.57226, -1.1636, -0.21076, 0.80183, -0.18285, -0.57463, -1.1492, -0.4522, -0.50708, 0.3952, -1.0638, 0.13068, -0.72153, 0.075478, -0.65582, -0.80245, 0.44273, -0.062314, 0.6819, 0.64902, -0.37575, 1.4002, -0.77078, -1.3256, -0.51549, 0.24592, 1.2839, 0.97919, 0.049343, -0.63253, 0.27148, -1.7654, -1.8693, 1.0214, 0.18397, 1.0034, -1.663, 0.51482, 0.50226, -1.7313, -1.2647, -1.1381, 0.92823, 0.19822, -0.70118, -0.47407, 0.59259, -0.15306, -0.46469, -1.0849, 0.32995, -1.487, 0.50904, 0.31444, -0.084922, 0.67942, -0.4907, -0.34488, 0.1873, -1.3341, 0.8001, 0.19055, -1.4067, -0.40819, 0.41433, 0.57324, -1.7354, -0.44422, 0.88774, -0.74491, 2.4099, 0.02774, 0.19811, -0.57396, -0.89863, -0.89703, 0.35567, -0.76504, -0.468, -1.4216, 0.1349, -0.16174, 0.77661, 1.3993, 1.0867, -0.22243, -0.92702, 2.0462, -0.0021218, 0.0938, 0.31684, 0.25401, -2.6305, -0.77007, -0.013178, 1.2778, -0.01214, 2.1059, 3.0447
DataItem58, 0.16022, -1.1977, -0.10693, 0.39094, -0.65117, 0.96227, -0.5183, -0.70161, 1.7972, -1.6791, 0.78086, -0.64039, -0.34858, -1.4044, -0.41983, 0.8325, -0.064593, 0.48534, 0.38386, 0.86898, 0.18306, 1.5387, -0.01319, -0.65795, 0.38693, -0.58115, 0.8516, -0.51823, -0.4264, 0.0077672, -1.6595, -0.89691, -0.14226, 0.082576, 0.13967, 1.9506, 0.20711, -1.3342, -1.063, 0.83643, -1.1197, 0.37813, 0.55305, 0.32752, -0.32632, -1.3563, -1.6411, 0.12738, 0.44166, 0.97632, 0.69685, -0.036003, 2.0716, 0.43747, 0.21497, -1.4973, -0.47018, -0.0051255, -0.026795, -0.33512, -0.75343, 0.25359, 0.98454, -1.041, -1.2776, -0.13967, -0.79096, -0.38131, 0.028938, -2.2633, 0.76551, -0.17921, -1.7363, 0.89528, 0.40016, -0.15526, -0.67865, -0.75252, -1.0586, -0.3718, 0.61406, -1.4474, 0.89027, -0.91699, 0.20581, -0.61576, 0.13359, -0.66989, -0.44894, 0.93944, -0.30484, -1.1657, -1.07, -0.36473, -1.4195, -0.40774, -0.26268, 0.20598, 0.16443, -1.5828, 0.079704, -0.42463, -1.3963, -0.72778, 1.5021, 1.7327, -0.7104, -1.5745, 0.99072, 1.1833, 0.87356, -0.012315, 0.88941, 1.4217, 1.0585, -0.12498, -0.015598, -0.5021, -0.18827, 0.31243, -0.6493, 0.69982, -0.64433, 0.90139, -0.80075, -0.66532, -0.46664, 1.3975, 0.21562, 1.4668, 0.41563, -0.68817, -0.27173, 0.19075, 0.23011, 0.91168, -1.1154, -0.11917, 1.7087, 0.96489, 1.1229, -0.31294, -0.045342, 0.80719, 0.53468, -0.38521, -0.45435, -1.3496, 1.4162, 1.1292
