, SignalFeature1_D2, SignalFeature2_D2, SignalFeature3_D2, SignalFeature4_D2, SignalFeature5_D2, SignalFeature6_D2, SignalFeature7_D2, SignalFeature8_D2, SignalFeature9_D2, SignalFeature10_D2, SignalFeature11_D2, SignalFeature12_D2, SignalFeature13_D2, SignalFeature14_D2, SignalFeature15_D2, SignalFeature16_D2, SignalFeature17_D2, SignalFeature18_D2, SignalFeature19_D2, SignalFeature20_D2, SignalFeature21_D2, SignalFeature22_D2, SignalFeature23_D2, SignalFeature24_D2, SignalFeature25_D2, SignalFeature26_D2, SignalFeature27_D2, SignalFeature28_D2, SignalFeature29_D2, SignalFeature30_D2, SignalFeature31_D2, SignalFeature32_D2, SignalFeature33_D2, SignalFeature34_D2, SignalFeature35_D2, SignalFeature36_D2, SignalFeature37_D2, SignalFeature38_D2, SignalFeature39_D2, SignalFeature40_D2, SignalFeature41_D2, SignalFeature42_D2, SignalFeature43_D2, SignalFeature44_D2, SignalFeature45_D2, SignalFeature46_D2, SignalFeature47_D2, SignalFeature48_D2, SignalFeature49_D2, SignalFeature50_D2, SignalFeature51_D2, SignalFeature52_D2, SignalFeature53_D2, SignalFeature54_D2, SignalFeature55_D2, SignalFeature56_D2, SignalFeature57_D2, SignalFeature58_D2, SignalFeature59_D2, SignalFeature60_D2, SignalFeature61_D2, SignalFeature62_D2, SignalFeature63_D2, SignalFeature64_D2, SignalFeature65_D2, SignalFeature66_D2, SignalFeature67_D2, SignalFeature68_D2, SignalFeature69_D2, SignalFeature70_D2, SignalFeature71_D2, SignalFeature72_D2, SignalFeature73_D2, SignalFeature74_D2, SignalFeature75_D2, SignalFeature76_D2, SignalFeature77_D2, SignalFeature78_D2, SignalFeature79_D2, SignalFeature80_D2, SignalFeature81_D2, SignalFeature82_D2, SignalFeature83_D2, SignalFeature84_D2, SignalFeature85_D2, SignalFeature86_D2, SignalFeature87_D2, SignalFeature88_D2, SignalFeature89_D2, SignalFeature90_D2, SignalFeature91_D2, SignalFeature92_D2, SignalFeature93_D2, SignalFeature94_D2, SignalFeature95_D2, SignalFeature96_D2, SignalFeature97_D2, SignalFeature98_D2, SignalFeature99_D2, SignalFeature100_D2, NoiseFeature1_D2, NoiseFeature2_D2, NoiseFeature3_D2, NoiseFeature4_D2, NoiseFeature5_D2, NoiseFeature6_D2, NoiseFeature7_D2, NoiseFeature8_D2, NoiseFeature9_D2, NoiseFeature10_D2, NoiseFeature11_D2, NoiseFeature12_D2, NoiseFeature13_D2, NoiseFeature14_D2, NoiseFeature15_D2, NoiseFeature16_D2, NoiseFeature17_D2, NoiseFeature18_D2, NoiseFeature19_D2, NoiseFeature20_D2, NoiseFeature21_D2, NoiseFeature22_D2, NoiseFeature23_D2, NoiseFeature24_D2, NoiseFeature25_D2, NoiseFeature26_D2, NoiseFeature27_D2, NoiseFeature28_D2, NoiseFeature29_D2, NoiseFeature30_D2, NoiseFeature31_D2, NoiseFeature32_D2, NoiseFeature33_D2, NoiseFeature34_D2, NoiseFeature35_D2, NoiseFeature36_D2, NoiseFeature37_D2, NoiseFeature38_D2, NoiseFeature39_D2, NoiseFeature40_D2, NoiseFeature41_D2, NoiseFeature42_D2, NoiseFeature43_D2, NoiseFeature44_D2, NoiseFeature45_D2, NoiseFeature46_D2, NoiseFeature47_D2, NoiseFeature48_D2, NoiseFeature49_D2, NoiseFeature50_D2
DataItem34, -0.11355, 0.36051, 0.041445, 0.52291, 0.79537, 1.5737, 0.58566, -0.73874, 0.2456, 0.6445, -0.64431, -0.04327, 0.99376, 0.37087, -0.038725, 0.60256, 1.3106, -0.29119, -0.43803, -0.53753, -1.5156, -0.15045, 2.5358, -0.92625, -0.25464, 0.59441, -0.082252, 0.057803, -2.7532, -0.19421, -0.85197, 0.30416, -0.072523, -0.49906, -0.92778, -0.77201, -1.5041, -2.6655, -1.667, 0.70024, -0.92932, -1.3585, 0.34229, 0.25379, 1.1396, -0.21541, -0.19927, 0.96491, 1.491, 0.24046, 0.87079, 0.19414, 0.59188, -0.67365, -0.49831, 1.3335, -1.3055, -0.60826, 0.43105, 0.87894, -0.85652, -0.82947, -0.69485, 0.61163, 1.0173, -0.29885, -0.78103, -1.0689, -0.45542, -0.90775, 0.35776, 0.24797, -0.31821, -0.38417, 0.43713, 0.79102, 1.3706, -0.41756, 2.4155, -1.032, -0.33883, 0.99811, -1.2561, -0.12983, 1.2385, 1.0091, 1.7386, -1.1931, -0.99479, -0.24503, -1.3699, -0.010467, 0.71432, 1.8667, -1.0775, -0.50122, -0.32487, -0.80597, -0.54168, -1.6392, 0.40248, -1.3526, 0.67313, -1.7108, -0.063966, -0.15842, 0.44159, -0.48804, 0.39139, 1.6179, -1.524, -1.2843, 1.1362, -1.1, -0.64258, -1.01, -1.3917, 0.092981, 1.5917, 2.083, 0.17105, -0.61502, 1.5351, -0.60855, -1.2117, 0.19027, 1.6435, -0.42347, -0.43228, 0.90863, 0.12254, 0.48124, -0.64134, -0.16608, 1.9653, 1.0996, -0.46911, 0.55049, 0.1095, -1.274, 2.648, -1.2426, -0.91445, 0.71117, -1.6, -0.13288, 0.37387, -0.43138, 0.50753, 1.5445
DataItem35, 8.6004, 11.1804, 10.469, 10.3108, 9.5584, 9.208, 8.767, 11.0169, 11.1903, 10.2694, 8.3009, 10.0795, 9.9043, 11.8399, 10.8752, 10.4471, 10.0742, 9.613, 10.9227, 7.9085, 9.7172, 9.9145, 8.5363, 10.8406, 10.1021, 10.2305, 9.7542, 10.1227, 9.142, 10.2349, 9.4626, 10.5246, 9.7789, 10.9664, 8.8456, 10.5616, 9.7375, 8.1868, 9.2867, 9.0989, 9.6196, 7.4009, 10.0053, 10.2288, 10.4539, 10.8219, 8.6935, 7.9703, 9.3982, 10.3022, 9.6622, 10.0044, 10.407, 10.2661, 11.5686, 7.7357, 10.6793, 9.7439, 11.275, 10.1854, 10.4626, 9.7704, 9.6044, 10.9496, 8.726, 9.5527, 10.3185, 12.7705, 10.2956, 9.5623, 9.503, 8.5423, 11.1766, 9.2408, 11.1456, 10.3681, 10.3887, 9.6896, 10.0658, 7.74, 9.611, 9.5474, 9.3534, 7.5748, 9.9037, 11.9478, 9.1925, 9.5663, 10.4448, 9.5848, 11.5811, 8.2863, 10.6143, 10.706, 9.6606, 11.1208, 10.6084, 8.1024, 10.1754, 11.0465, -0.25664, -1.0024, 1.1749, 0.097904, 0.39947, -1.5351, 0.31987, 0.37441, -0.63469, 0.021702, -0.19824, -0.55528, -0.14459, -1.4816, 0.34023, 0.14031, -0.46958, -0.23971, -0.50327, -1.23, 0.13209, 0.2508, 0.72416, 1.3521, -0.22254, 1.4364, -0.89649, -0.255, -1.8929, 0.2473, 0.9122, -0.34744, -0.79076, -1.7447, 0.49291, -1.0884, 0.96181, -0.10282, 1.0928, -0.85387, -0.21458, 0.072287, -1.3187, -0.11485, 0.78856, 1.0168, -0.34857, -0.2522, -1.5192, -2.1483
DataItem36, -8.8388, -10.2101, -10.1843, -11.3427, -10.6248, -9.6556, -10.4041, -11.2605, -10.3695, -11.5902, -11.1608, -10.2482, -10.1263, -10.9858, -11.8267, -10.2738, -9.2893, -9.7507, -10.9207, -9.652, -11.2423, -9.7335, -10.2798, -9.9482, -9.5906, -9.682, -10.1711, -11.7605, -8.011, -10.1963, -10.1614, -10.1271, -12.123, -7.5552, -9.9088, -10.4361, -10.194, -9.9283, -8.623, -10.2578, -10.1448, -8.895, -7.7014, -10.7241, -10.4291, -9.4956, -10.8175, -9.2164, -10.617, -10.2977, -10.4004, -10.6754, -9.6871, -7.7195, -9.1803, -9.0777, -9.67, -10.3645, -11.1334, -8.546, -10.7429, -9.7441, -10.0959, -9.6958, -10.1186, -10.0027, -10.7366, -10.3794, -9.153, -10.9722, -10.6173, -10.3886, -10.1193, -11.4863, -10.74, -9.4853, -10.3737, -8.6948, -9.9515, -11.7122, -10.9802, -9.7834, -8.8241, -9.8325, -9.781, -10.0604, -9.0474, -10.9089, -9.6945, -9.1832, -9.0218, -9.6492, -8.9465, -10.0855, -11.3045, -10.4283, -9.699, -9.1867, -10.1463, -10.228, -1.5127, -0.71939, 0.25369, -0.40449, 1.438, -1.0481, -0.76639, 0.50075, -0.074602, -0.10668, -0.62735, -0.75458, -1.093, 0.55808, -1.1362, -0.91554, 1.3799, -0.4904, -0.14506, -0.37308, 1.089, -1.3815, -1.4251, -1.01, 1.4145, 0.62679, 0.88589, -1.4025, 1.5537, 1.504, 0.4333, 1.2924, 0.68202, -1.1479, -0.13994, -0.00046202, 0.57267, -0.7669, -0.64459, 2.4478, -1.0599, -0.64331, 0.8211, 1.1729, 0.014923, -0.23735, -0.36679, -0.75089, -0.13273, 0.72419
DataItem37, -9.0188, -10.6797, -9.4499, -9.5754, -9.5254, -11.3141, -10.8915, -10.9359, -10.4096, -9.7867, -9.1786, -10.5329, -10.3662, -9.693, -11.2969, -9.9104, -10.26, -10.3791, -8.5791, -11.4182, -10.0428, -10.0463, -9.3982, -11.3432, -10.6372, -9.7824, -10.3226, -10.0556, -11.7487, -9.415, -10.1482, -10.2118, -9.761, -9.7542, -7.8026, -10.5933, -9.2974, -11.309, -9.2169, -10.2686, -9.8139, -8.075, -10.5137, -12.2005, -9.7394, -10.7375, -10.9451, -8.959, -10.7451, -11.2543, -8.5207, -9.188, -9.1696, -9.6843, -10.204, -8.9375, -8.3194, -7.7863, -12.3812, -8.6622, -10.1137, -9.688, -9.6699, -10.1448, -11.6985, -9.796, -10.6109, -9.2085, -9.3591, -9.5246, -11.3343, -8.4243, -9.2046, -12.2633, -10.7719, -9.148, -9.2334, -8.3312, -10.188, -11.4192, -9.6812, -12.0111, -10.7524, -7.4822, -9.566, -9.5767, -9.2787, -8.845, -9.5439, -11.1501, -10.4554, -10.8181, -11.5672, -12.5596, -11.2121, -10.2965, -9.024, -10.023, -10.9746, -10.1805, 0.33001, -0.13191, -1.6331, -0.85445, -0.57326, -0.63145, -0.93495, -0.97152, 0.7432, -0.717, 0.41303, 0.40335, -0.26574, -1.094, 0.29102, 0.58694, 0.076886, -1.3501, -1.5711, 0.47588, -0.64197, -0.027531, -1.3369, -0.65759, 0.62998, 1.1572, -2.7412, -0.073057, -1.5728, 0.17755, -0.96169, 0.30969, -0.76421, 0.11151, 0.053793, 0.21043, -1.5792, -0.65073, -0.44959, -0.11724, 0.78328, 2.5935, -0.66872, -0.74625, 2.3007, 1.1829, 1.2828, -0.97289, 0.067369, 0.0039188
DataItem38, 0.014758, 1.6962, -0.88755, -0.1525, -0.33831, -0.74461, 0.74458, -1.582, 1.7722, -1.2386, 0.4572, 1.3289, -0.063695, -0.16144, 0.016636, -0.68379, 1.2319, 0.09803, 0.045325, -0.84321, -1.5192, 0.37588, 1.1123, 0.44494, -1.5765, 0.23866, 1.3859, 1.8902, -0.89162, -0.65187, 2.8139, -1.3373, 1.1294, -0.74177, 0.36509, -1.7091, -0.35374, -2.3708, 1.1123, -1.1181, 0.40391, -1.9586, 0.40574, -0.25842, -0.38607, 1.8875, 1.2298, 0.33808, -1.0354, -0.10925, -0.1556, 0.14465, 1.6666, -0.62864, -0.96627, -1.5509, -1.1337, 1.2925, 1.0458, -1.0594, 0.06151, -1.5316, -0.30792, -0.14395, 1.0993, -1.0512, -2.4567, -0.26356, 0.3112, -0.89066, 0.48345, 0.93851, 0.035971, -0.90436, 0.51365, -0.52381, -1.3756, 0.34614, 1.333, 1.3643, -0.49452, -0.37127, 1.0996, -0.56393, 0.29742, -0.53452, 1.277, -1.1797, -2.0723, -0.003582, -1.653, 0.98138, 0.46426, -0.74709, 0.77913, 0.13003, 0.35745, 1.2057, -0.66681, -0.12149, 0.89063, 0.16212, 0.82212, 1.1784, -0.76874, -0.20736, 1.7562, 0.2473, -1.0602, -0.47338, -0.0022097, 0.13815, 1.5189, -1.193, -1.2098, -2.1575, 1.0798, 1.034, -1.0866, -0.19477, -0.25543, -0.52315, -0.5847, 0.78518, 0.83437, 1.1973, -0.69871, -0.5628, -0.15247, -0.28036, -0.27308, 0.35969, -0.67328, 0.59107, 2.0749, 1.5112, -0.34849, -0.90722, -0.24925, -1.1875, -0.88914, 1.5587, 1.3638, -1.0677, 0.86399, -0.32565, 0.94542, -0.53207, -0.035695, -0.14583
DataItem39, -9.3822, -10.4722, -8.9437, -11.142, -12.156, -11.2373, -10.9533, -10.8797, -10.7818, -8.7483, -9.3925, -10.561, -11.754, -9.3781, -10.6069, -9.9787, -10.475, -8.9235, -9.0958, -8.6733, -10.8504, -9.2217, -10.0134, -12.1794, -10.0887, -8.5511, -9.1068, -10.1428, -9.7846, -10.7572, -9.138, -10.6092, -9.6824, -11.7451, -11.4572, -9.9589, -9.4448, -9.5973, -10.692, -9.6066, -9.0037, -10.0116, -8.2634, -11.5438, -8.3607, -10.3904, -9.7914, -9.6248, -8.2941, -11.7937, -10.859, -10.079, -9.9449, -9.7947, -11.7992, -10.4384, -11.1021, -10.2901, -9.1664, -10.1264, -9.0501, -10.8621, -7.9863, -9.7971, -9.9533, -10.7564, -9.269, -10.5343, -11.0273, -9.1549, -8.3233, -9.2487, -9.237, -8.5173, -9.7344, -10.0493, -11.2649, -9.2904, -9.0522, -8.9125, -8.8107, -8.7108, -9.1668, -10.3817, -9.9389, -9.2774, -9.504, -12.1248, -9.3251, -11.2842, -9.523, -9.2334, -11.0295, -10.6034, -9.436, -10.6615, -10.8013, -10.5361, -10.1063, -10.5609, 0.25383, 1.0578, -1.5571, 0.22456, 0.037238, -0.70433, -0.14527, 0.76016, -1.0874, 0.60602, 0.52231, -0.7141, 0.038791, 0.38283, 3.0602, 0.87857, 1.6454, -0.53466, 0.67094, 0.39182, -0.318, -2.0907, 1.4182, -0.44703, 0.51278, 1.9315, 0.94564, 0.014498, 1.2909, 0.20479, 1.1736, 0.26653, -0.84778, 1.2664, 0.47293, -0.27558, 0.79744, 0.78496, -1.6641, 0.68038, 0.66312, -1.3106, -2.6301, -0.8675, -1.2441, -1.3643, -0.96051, -0.55535, 1.3218, 0.46434
DataItem40, 0.22589, 0.028203, -0.64754, 0.55867, 2.0371, 0.30591, 0.18408, -0.65708, 1.0525, -1.0783, -1.1476, 1.8515, 0.93819, 0.95605, 0.9246, -1.6079, 0.86321, 1.4529, -0.51283, -0.072439, -0.056075, -0.9783, -2.038, -0.010885, -1.8166, 1.4652, 0.72302, 0.10062, 1.8588, -0.92787, 0.70437, 1.2368, -0.68739, 1.0641, -0.79586, -2.3301, 0.078254, 1.1673, 0.65183, 0.69632, -0.8175, 0.64477, 1.0482, -0.83183, -0.90887, 0.45806, 0.08838, -2.0119, 0.96947, 0.055769, -0.67728, 0.31041, -0.91363, -0.089926, 0.84964, 1.2142, -2.4234, -1.2959, 1.4815, 0.17829, -1.1777, -0.049373, -0.1466, 0.39295, 0.62226, -0.30992, 2.2477, -2.3649, 1.5264, -0.26838, 0.08321, -0.55201, -0.96164, -0.41751, 0.35868, 0.47891, 0.041983, -0.60507, -0.91894, -0.08141, -0.054346, -2.5442, -3.0018, 0.23176, -1.055, -0.33676, -1.4186, -0.36132, 0.43998, -0.83143, 0.63289, -1.7984, -0.99161, 0.99539, 1.3437, -0.46771, -0.83717, -1.4556, 0.038948, -0.47926, 1.2423, -0.25767, 1.5538, -0.05903, 1.4674, 0.256, 0.21573, 0.59802, -0.38569, 0.67998, 0.062776, 1.3265, -0.26365, 1.0362, 0.56897, -0.22411, 0.31622, -2.4332, -0.025388, -3.0046, -0.87831, 0.79422, -0.26834, -0.22889, 0.12249, 1.3582, -0.5551, 0.38232, -1.6389, 0.69315, -1.1193, 1.2451, 0.69498, -0.59732, -0.41022, 2.2143, -0.97335, -0.41753, 0.38112, -0.52521, -0.67378, 0.62762, -0.70933, -0.738, -0.54963, 0.30383, -2.5098, -2.3705, 1.4046, -0.017644
DataItem41, 1.2363, 1.2999, -0.73527, 1.2339, -0.9724, 1.76, -1.3324, -1.1864, -0.94519, -0.65064, 0.4682, -0.38751, -0.81916, 0.28556, -1.2614, 0.5785, -1.2426, 0.57966, 0.30622, -1.4127, -0.037875, 1.0083, 0.956, 1.061, 0.0078457, 0.58888, -0.80924, 1.3563, -0.73302, 0.9441, 0.80545, 0.39859, -0.32158, 0.32103, 0.076449, 2.5791, 0.82097, -0.28493, -1.1912, -0.60362, -0.56334, -0.089452, -0.43385, 3.0266, -1.308, -0.49332, -0.33571, -2.2746, -1.5552, 0.81478, -0.24487, 1.9965, -2.3068, 0.36178, -0.56632, 1.3974, -0.29686, -0.85836, 0.69697, 0.99497, 0.68404, 0.99821, -0.24293, -0.77793, 0.58241, -0.79122, -0.37437, 1.5402, 0.65491, -0.091591, -0.82962, 0.030807, -0.41155, 0.21432, -1.0662, -0.024101, -0.84107, 0.054973, 1.1852, 0.4958, -0.28673, -2.6066, 2.0004, 0.028123, 0.40522, 1.5433, 0.39111, -0.1897, 2.1579, 1.9928, -0.11296, -0.51009, 0.82776, -2.3754, 1.6163, -0.81067, 0.3473, 0.084178, 0.22604, -0.95225, 0.26602, 1.0791, 0.12208, -0.70711, -1.2624, -0.60105, 0.76342, 1.1018, -0.14384, -0.21936, 0.24307, 1.163, -0.69072, 0.014544, -0.40887, 1.7411, 1.5056, -1.4157, -0.17241, 1.0672, -0.34326, 0.12079, 0.17201, -0.62934, -0.44793, 0.30711, 0.19974, -1.1057, 2.5978, 0.048871, 0.49249, -0.33206, -0.94792, 1.2241, 1.0027, 0.8193, 1.4898, -0.19062, 0.69154, -1.0182, -1.5757, 1.192, -0.084815, 1.3444, 0.27272, -0.55071, 0.10355, -1.5094, -0.17107, 0.75167
DataItem42, -12.7219, -9.3498, -9.3765, -11.4236, -9.8587, -9.66, -9.7873, -9.9613, -10.6331, -11.1615, -9.4053, -8.8709, -9.3584, -9.3355, -10.905, -10.1173, -10.204, -11.7085, -9.9871, -10.6194, -9.5394, -9.0307, -10.091, -10.7969, -11.282, -9.6294, -11.5728, -9.9586, -11.056, -9.6032, -8.5336, -10.4277, -10.3598, -10.5096, -11.0195, -8.5839, -10.6598, -9.3311, -12.0344, -9.0119, -10.1185, -9.7118, -8.5794, -9.6745, -9.257, -9.9233, -10.2332, -11.2252, -10.2062, -10.9481, -10.3907, -10.7318, -11.2939, -9.2101, -9.4485, -11.0335, -9.0083, -8.3526, -8.2103, -8.2768, -10.2986, -9.5297, -9.5179, -9.392, -10.7541, -11.4336, -12.1567, -11.1358, -8.9894, -9.8393, -10.5004, -10.3333, -9.812, -9.6613, -8.4701, -10.2568, -11.6356, -10.3496, -11.0037, -11.7407, -9.6248, -9.8235, -9.7778, -9.656, -10.0445, -9.8299, -10.841, -10.0877, -9.8094, -9.4657, -9.7189, -9.2345, -9.8444, -8.8871, -9.7852, -9.674, -8.4474, -10.1937, -10.0459, -10.3843, 1.4878, 0.86159, -0.073444, 0.6077, -0.03579, -0.82408, 1.0189, -0.81737, -0.63058, 0.33959, 1.0415, 0.61529, 0.32001, 0.1654, -1.3836, -0.79062, 0.64186, -0.87902, -0.64391, 0.037346, -0.74473, -0.9287, -0.28047, -0.93389, 0.12982, -0.56321, -0.44391, 1.7429, 1.0497, 0.0042409, -0.72858, 0.76409, -0.70336, 1.7829, 0.55351, -0.92936, -0.63372, -0.78794, 0.33335, 0.10114, -0.36981, -0.15847, -0.70787, 1.0799, 0.40081, 0.4315, 0.79152, -0.20222, -0.52633, -2.1553
DataItem43, 0.29622, -1.63, -0.082638, -1.526, -0.28613, 1.3446, -0.13511, 2.1052, -0.19178, -0.20034, 0.69467, 0.032557, 0.40636, -0.082714, 1.4508, -0.088932, 0.40241, 0.38504, -0.71398, 2.1047, -0.52129, -0.71939, -1.7998, -0.5612, 1.6398, 0.10863, -0.79064, -0.4204, 0.79574, -0.12337, -1.1267, 2.415, 0.1639, 1.0319, -2.5438, 1.5407, 1.2084, 0.57771, 0.37842, -0.33284, 1.2129, 1.8543, -1.7658, -0.26508, -1.0687, -1.2506, 0.64293, -0.15726, -0.27737, 1.6438, 0.12669, 0.25082, -0.45543, 1.2731, -1.5008, 0.64052, 0.89909, -0.29101, -0.38124, 1.3737, -0.42699, 0.46615, -0.86789, -1.5093, 0.2694, -1.6329, 0.4252, -0.24547, 0.56733, -0.17703, -0.20076, 0.52541, 3.0477, 0.46009, 0.90649, -0.32573, 1.6521, 0.79711, -1.2158, -0.23596, 0.53118, -0.71569, -1.0521, -1.1939, 0.057069, -2.0608, -0.56888, -0.23792, 0.84615, -0.13188, -0.046875, -1.4937, 0.46428, -0.80591, 1.665, 0.22843, -0.071383, 0.47663, 0.54902, -1.6368, -0.16355, -0.47341, -0.053546, 0.70311, 0.026196, 2.1042, 0.79674, -0.13356, 0.025444, 0.49221, 0.19651, -0.72281, 0.94301, 0.22777, -0.42705, -1.135, 0.49931, 0.86419, -0.76143, 0.10721, -0.81564, 0.084252, 0.746, -1.4835, -0.18313, 1.0489, -0.10907, -0.95391, -0.23749, -0.77534, -0.18819, -1.2217, 0.23131, 0.45959, -1.1218, 0.30776, -2.0431, -0.61509, 0.28775, 0.32265, 0.37343, 0.21681, 1.0711, -1.6168, -0.69794, 0.98228, -0.38531, -1.0606, -0.21932, 0.68327
DataItem44, -1.0446, 0.91877, -0.38997, -0.9394, -1.1096, -0.75559, 0.47929, 0.5315, 1.3102, -0.80161, -1.0075, -0.6801, -1.7434, 0.082895, -0.2206, -0.38558, -1.3987, 0.48015, -0.98403, 0.028435, -0.65805, 1.5818, -0.0556, 0.72362, 0.034252, 1.0888, 0.22983, 1.2769, -0.15723, -0.52216, -0.85804, 0.27648, 0.22096, -0.41786, -1.0478, -0.34254, -0.066992, -0.34648, -0.14476, 1.7933, -0.065743, 0.18719, -0.87952, -0.93874, 0.71182, 0.082612, 0.012251, -0.31578, -1.4994, -0.182, 0.7894, -0.52763, -0.5653, -0.095932, -0.056846, 1.4426, -1.5901, 0.97647, -1.4641, 0.14848, 1.11, -0.13436, 0.3711, -0.096602, -0.584, -1.3239, -1.0664, 0.45891, -0.81758, 0.19145, -0.91864, -0.066736, 0.70512, -0.60433, 0.31666, 1.558, 1.2832, -0.50925, -1.581, -0.12753, -2.3363, 0.56578, 0.035962, 1.3162, -0.74201, 0.45584, 1.2196, -0.30358, -1.2486, 0.27913, -0.9463, -1.6929, -0.68512, -1.4769, -0.49081, 0.21813, 0.09039, -1.4488, 0.66579, -0.70555, 0.054915, -0.8758, 0.46194, -0.06176, 0.38208, 2.0844, 0.065238, 0.78391, -1.6962, -0.39074, 1.4987, -0.58755, -1.0484, 0.43812, 0.53486, -0.65285, 0.54957, 0.93444, 0.42831, -0.17903, 1.7852, -0.63134, 1.2126, 0.9441, -0.030719, 0.25286, -0.17177, -0.89357, 1.3574, 1.652, 1.0086, -0.54693, -0.85337, 1.0811, -0.78722, -2.1446, -0.79891, -1.1389, 0.34595, -0.45241, -2.5344, -0.66873, -0.0027457, 0.44952, 0.74556, 0.31058, -0.26401, -1.0277, -1.207, -0.41644
DataItem45, 8.6586, 9.7035, 9.9374, 10.0046, 8.6616, 9.0445, 8.7719, 9.4683, 9.79, 9.9968, 10.8617, 10.5233, 11.0198, 8.5183, 9.3917, 8.206, 8.9652, 9.9021, 10.7743, 10.5365, 10.1616, 9.1488, 12.3958, 9.5713, 11.3161, 9.8194, 11.2445, 9.0462, 8.2126, 10.7125, 10.8946, 10.8112, 9.433, 8.6894, 10.0969, 9.3009, 10.6536, 10.4732, 11.7853, 11.3715, 10.0253, 10.7968, 10.1279, 10.9453, 10.8442, 10.3726, 8.484, 11.1957, 10.3084, 11.3747, 9.9198, 11.2454, 9.0068, 8.4639, 10.3883, 9.5021, 9.4559, 10.0688, 6.7748, 9.2246, 10.2177, 9.041, 9.3415, 10.8025, 10.1994, 12.0109, 10.2257, 9.4614, 10.4052, 10.193, 9.0654, 9.5539, 10.3944, 10.1328, 10.2158, 8.902, 9.3231, 12.5492, 11.5378, 10.1047, 9.1367, 9.6495, 9.2893, 9.2164, 11.7262, 9.5185, 9.5597, 10.7528, 11.2621, 10.0862, 8.5652, 10.0807, 10.9837, 11.5262, 9.2242, 9.2005, 10.1492, 8.3889, 10.4376, 10.3689, 0.74196, -0.78544, 0.25266, -0.10102, -1.4966, -0.76424, -0.64362, 0.04956, -0.74886, 1.9231, 0.53796, 0.11628, -1.4488, 0.591, -0.2224, -0.090709, -1.2938, 0.32162, 1.018, -0.21006, -1.1596, 1.5486, -1.1646, 0.8342, 0.47191, -0.41118, -0.21594, 0.26821, -0.1056, -0.48221, 0.2131, -0.60109, 0.95017, -0.67094, -0.76249, 0.63656, 0.78155, 1.301, 1.4934, -0.44102, -0.43131, -0.61923, -0.26536, 0.50835, -0.8772, 1.6366, 0.72303, -1.4325, -1.0491, -0.14381
DataItem46, -10.912, -10.3281, -9.0654, -9.8863, -11.2494, -11.1759, -8.457, -10.7703, -9.218, -10.2293, -10.832, -9.8782, -9.8258, -12.7211, -9.4082, -11.6908, -9.72, -10.51, -9.5124, -9.4332, -10.3639, -10.1426, -9.7865, -11.5628, -12.2179, -9.0233, -10.5531, -10.1571, -9.7694, -10.2792, -9.8261, -9.7223, -9.1157, -9.9812, -9.0729, -10.6782, -10.7765, -10.4703, -8.4551, -9.4743, -9.618, -9.2587, -9.6421, -11.5988, -9.084, -9.6053, -10.9024, -8.1743, -6.5402, -9.5027, -11.0359, -7.8764, -9.8778, -11.8785, -11.2614, -7.7995, -11.3758, -9.6466, -12.3376, -10.8265, -9.8015, -10.361, -10.2197, -9.5178, -10.0849, -10.3412, -9.6622, -10.0837, -9.342, -9.7489, -10.7753, -10.1639, -10.508, -9.9407, -10.2686, -9.2815, -10.1673, -10.6858, -10.3957, -8.5886, -11.1248, -9.3418, -10.3296, -11.4731, -9.5167, -10.4779, -10.0696, -8.8038, -10.446, -9.1225, -10.7833, -8.0176, -10.0679, -11.6326, -9.9947, -10.3973, -9.9092, -8.9165, -11.4027, -10.2153, 1.4679, 0.037212, -0.6294, 0.41305, -0.80743, -0.39292, 0.47085, 0.38213, -0.20443, -0.25503, -0.76027, 1.2004, -0.40021, -1.4541, 0.81835, 1.0278, -1.6853, -0.20369, -0.38268, 0.58467, 0.84649, 0.022667, 0.71855, 1.137, 0.82968, -0.75282, -0.16573, 1.1469, 0.89895, -1.6772, 0.08486, -1.2885, 1.1904, -0.068966, -1.697, 0.5249, -0.36891, 0.85524, -0.13012, 0.30678, -1.4465, 0.23453, -0.97432, 0.61673, -1.2561, 1.2565, -0.53658, -0.46222, -1.1301, -0.37916
