"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10"
"c2",0.446594265279089,-4.86139896583525,1.31591019897104,-0.288618111849273,1.99687703416641,-1.26260281832825,0.172442193791745,0.833943579382688,0.520581545699887,3.65177668655504
"c5",-0.379579322098124,0.431341256783574,-1.96450536422213,-0.294960500221117,1.60417167670523,-3.45211595702731,-6.41468464816029,-5.30005976349904,-4.17232906918638,7.44069419324345
"c5",-0.796185065624135,0.0930315324427874,-2.3200868602111,2.07870334710074,3.18149912226458,-1.13912388713805,-6.07752263762887,-3.27567776422261,-1.96822614656904,6.58152138766835
"c2",-0.141627971212299,-2.45990870134284,2.05805380411578,-1.24290117753738,3.18449510955703,-0.631463797742144,-0.318268539158161,2.40538836215722,-4.34441627234548,3.11937553833488
"c3",-2.01562003991541,4.55247178723243,-0.0276414255977883,0.568142417286021,-0.580592423064355,-1.61166318538073,-2.41418352993972,4.3501727277534,4.10357201253297,-5.04684187417125
"c4",4.99047190652682,-1.81606899265995,1.48013891730954,2.15157474902391,-9.39273678288322,0.0456627442135622,1.55668478693578,2.33450714792731,-1.57989232132907,-0.580435009225982
"c3",-0.697076779913882,3.68837463990175,-0.72960756400657,0.685764286401834,-0.852443793828272,-1.27207337132248,-2.91819547392042,3.64231239605143,5.02011667489062,-5.7412687913576
"c3",-2.39434999987985,2.3102445197175,-0.188902122294028,-0.953798659720879,-3.25253316755073,-1.58298840303674,-0.890812895020279,5.33867496343465,5.39303827804305,-3.71057862955541
"c5",-1.46563208197659,-2.77214245498581,-3.44528889043342,0.712929580809282,3.58753614929399,-2.59863635493589,-5.03729021972158,-3.99699423888915,-4.00103697745988,5.64670772812293
"c3",0.218391840121444,2.40140219228081,0.886299853089256,0.613789419852856,-0.489723022865868,-1.98795163120792,-2.46343142947361,4.82586786533584,3.3145499709283,-5.95244143196736
"c2",1.03524970432846,-2.71852785900553,1.82659633349403,-0.99901221741138,0.618453885582235,1.06441424430919,1.95080003031712,1.9709394079922,-2.07046832174489,3.82667581788082
"c3",-0.336051292663048,4.29095031689031,-1.9361186840562,-1.22980606388687,-2.71851786478155,-3.00059508548144,-3.4596012966771,2.98022738813793,3.50605824436047,-3.80234185038502
"c5",-1.7704720234379,-0.12435228603097,-2.5529059805739,-0.29017979956427,1.79917723705261,-1.07426126379257,-4.96970309794496,-5.21677528120985,-3.2235908493808,4.97247612851618
"c3",-0.0687209397944055,2.83218839942806,-0.878335141122039,-1.80778089228077,-1.07761368406737,-2.74573825786159,-1.53839799758089,4.03245669265231,4.56832986023506,-3.61370622195563
"c3",-0.81104736955695,3.43866759357715,-2.67420122178452,-1.96076672405093,0.0554495944684745,-3.93158325891088,-3.85349445069037,4.16826819128098,4.38304158831086,-3.95227174123653
"c3",-1.39426849152527,1.80470235725077,0.230375052883785,0.264249868042262,-2.0300535617248,-3.16158699820979,-3.16247807805753,2.2484038047409,4.34853880992207,-5.65218971207244
"c2",0.489319273002378,-3.3656159909604,1.28910443585505,0.58708665048261,2.76087142115607,-2.45397054490371,-0.212680311261319,2.21137027141058,-2.19970926213301,2.55935489158428
"c4",3.94267273658657,-0.390071105763565,-0.114245526187089,0.0791325369982862,-8.3828712094142,0.842526983754272,2.70427768025391,0.431083281295562,-5.05395158978954,-2.05186663014345
"c2",0.231687978162252,-4.04085179261862,2.00893426270019,-1.77318174183128,1.54745750662171,-0.855361424310685,1.42748739538681,0.846713457664535,-2.29875132944398,1.29933419876485
"c3",-1.10944205135675,3.09807317412237,-1.26532938254755,-2.47446256509935,0.276116167642671,-2.23515796092945,-3.41318930207846,3.96993337150039,4.63415548328939,-4.35782585806953
"c2",0.342010347655069,-4.55254102933195,1.13570305906746,-0.279418150686985,3.03531353351586,-1.55360757745943,0.620403192771226,1.13134332424814,-4.2291173326095,2.4927002792364
"c5",-0.412578285974142,1.78978733323366,-0.608637007306239,1.4952462347708,2.99747981830059,-1.61591645352847,-4.57608359529132,-6.13185644846731,-1.10868903083081,5.60838372540872
"c4",2.08293238466936,-0.708912579572357,-2.60430192078129,-0.374708748091989,-7.30713020880486,3.22813957199794,1.22672718834444,1.58442354895514,-2.48718077614853,-4.13307851398148
"c3",-2.48803578545704,2.52257534723723,0.0965061916492558,0.637871572491374,-1.53505113495472,-4.41621703755015,-3.51099140976371,3.41158054071188,3.22898271869808,-4.17329462665541
"c4",4.47443611543962,-2.36407243826822,-0.892655683144923,0.645512136764186,-7.01059362639308,1.97512331588223,2.70062041185041,1.34220100034761,-2.82037503239483,-2.82415896287057
"c4",4.26725369524966,-0.712592812668126,-0.755806323765174,0.332518651005224,-7.31158810408863,2.8761371006338,0.411049909249158,0.250333701740471,-1.37612612033503,-3.49366291656149
"c5",-0.13269579041763,-0.699665154642943,-0.984536530390382,-0.403519371445062,3.65236137433464,-3.54947934195717,-3.83912478947099,-2.35326229906262,-1.90541889112475,5.1937462967555
"c4",4.00542889666421,-1.88212454793074,-0.159539665491738,1.75569730529237,-7.84589405818765,1.37356266022249,2.15297000421258,0.253170246587971,-3.04930467889708,-0.303685278577588
"c4",4.1008628094684,-1.98374072126093,-1.4371837734209,0.319185801057097,-8.6889414530419,1.31532751634081,2.24206723234635,-1.53277455958424,-1.64600555046632,-1.62369180166418
"c3",0.381197586953188,0.162281170103207,-1.94034947291385,-0.14156825051142,-1.87225775079554,-2.33300264702789,-3.31184468934003,3.98123351322047,5.0887704567701,-4.87043023411089
"c3",-0.937704901498654,2.44697714893184,-0.517225197792282,-0.639097588811153,-1.12795274748553,-3.96900457715337,-2.59185261743044,2.26298371696872,1.85119455668451,-4.5505659783265
"c5",-0.988447539969237,-0.481724891879035,-0.766743890215655,-1.0633061596934,1.19422621659109,-1.99935259070936,-4.20268647528078,-4.56577251092909,-1.61534194164708,5.42845324003262
"c2",-0.141665287159338,-3.61209586100243,0.600001708900186,-1.19161365760059,3.37874726832056,-0.181538417227929,-1.38540857578709,2.76136042186915,-0.562022036620776,3.53660404238361
"c2",-1.78053559636678,-4.06062444798894,0.803058924782817,-0.896355361699166,1.53479168936451,2.59322566989301,0.0614928169687505,3.41926063677292,-3.29394554717245,2.22327052917453
"c2",0.221872078107912,-0.459241409325088,3.13767151441834,0.945872703379409,1.76185473558309,-1.06445170184964,0.136236425804732,1.75973555863091,-4.71522625031972,4.6109577524889
"c5",-1.30529143528163,-1.30757752833629,-0.900049460621474,0.593792103786439,-0.216197943055287,-2.40849849188597,-3.4327930205295,-6.35750791349698,-2.92172698099452,4.95772279272405
"c3",0.453835614365806,2.13480975552916,-0.721694826850703,-0.487327350630735,-1.26899247242648,-3.23895548446608,-3.91932469511843,3.76159536894934,3.04044146526499,-4.50958973132841
"c4",2.58482641037634,-2.59399291672114,-1.2551979182994,-1.2697072156358,-7.69225995249759,0.800545237863331,2.95500552120978,0.385504653468619,0.231870646962798,-1.60201699117823
"c5",-1.55961483057098,0.418729152498143,-1.65155642689049,-0.823152371071401,2.49689818129011,-1.80319675483012,-5.53869425931707,-5.84569380132858,-3.03733250806439,5.13928875095425
"c2",-1.11461578723273,-3.82397794346383,2.01646983221108,-1.15078672221795,2.99021465758115,-0.622434480352506,0.525321524666326,3.54260668531466,-1.52666658820433,3.09255042628306
"c4",3.07980422186943,-1.37368194208316,-1.26169643613923,2.72107081860999,-9.35961663935062,1.37666755161213,0.136647680079699,2.25128778619788,-0.466253623108448,-1.27609041158169
"c5",-1.57911734733671,0.944871589943022,-0.432756079916187,-0.106585261452531,1.77861752260453,-2.90682904516801,-5.48963084035398,-5.75802407391633,-2.59198472444148,5.50485240326168
"c2",0.871940231097219,-3.80904679579027,2.13507482256109,-0.51955677103593,2.5781993399425,-1.29853121751636,2.33948834853638,2.98778267680516,-2.90594082661954,2.91462187258982
"c5",0.326650633255899,-0.236884021854005,-1.67465698225771,0.818811324633538,0.414617907981832,-3.28738107771632,-5.51304539897108,-4.34052909027561,-3.32418968515638,6.34832884241343
"c4",4.1023208180911,-1.88051232871897,-1.33882984976286,0.630587132141647,-7.80531893806274,0.500405656543857,1.37167660500323,-0.201766871393565,-2.27053381973001,-2.59438368110603
"c2",0.673485236093954,-2.89909225142328,0.369688501363439,-0.0871093197011604,1.7870516440956,-0.884902286614534,3.18756299224479,1.94240034589921,-1.06288583252228,3.18701206376408
"c3",-1.32486943054652,3.4705312958168,-1.30808146570287,-0.745392188085436,-2.80562102635843,-1.07474827359185,-2.35511180118902,3.10400923091709,3.37131380095089,-4.3892604468685
"c2",-0.199597639534799,-4.05297195361768,2.70328925786241,0.342964292225725,1.45757216463648,-2.26785488910122,1.98502072390965,3.02070418864847,-3.52970045620443,4.14107924519118
"c3",0.690914849596049,3.71726498295218,-0.196233809939881,-0.103729001994903,-3.90629042704966,-1.51312310959223,-1.91671667236212,4.46501155129845,5.34700106575218,-5.36539779842846
"c5",-0.986748971981807,0.800346533489203,-2.00013546826255,-0.147952993809192,2.23239018357373,-2.69386589892809,-5.41829620598265,-4.39515446819295,-2.80804769128305,4.38382727613461
"c5",0.198934931332439,-0.0329739792389262,-2.05627682730495,1.0277910224885,2.73942981658325,-3.86363232270119,-5.22332333635339,-5.75506206249658,-3.12583682215983,7.3680114184527
"c5",-1.95695405019475,1.05804684009827,-1.12288846559373,-0.107850159932867,2.16763436162354,-3.08229879253308,-5.0225099991722,-4.00452606461694,-1.78138230024341,6.74778621577751
"c2",1.17182274445424,-2.68192992635675,1.34518529306455,-1.80678858062792,1.68939237543133,-1.14993908438826,0.382389942280761,1.59060342771377,-2.24058915347009,3.47203802155157
"c2",1.69115660049885,-5.29618398397105,0.98893044553133,0.63709876045918,1.33585034288066,-0.0106123686233391,2.04312227909207,0.868991582702579,-1.75784823227431,2.19867043855245
"c4",3.05424503240293,-2.43064439407209,-2.37064436889226,1.75457722229479,-6.80939302768999,2.14217710398372,0.890068981040848,1.20768666452433,-2.9361654671907,-1.00190420698073
"c2",-1.85589903914033,-2.16581333880222,2.630732377534,-0.439374344722715,0.470579964522392,-2.15421445875214,0.544064775198065,3.2172313676963,-3.28938000142638,4.34430494486777
"c3",-1.92931186579661,1.3621436288474,-1.08688681552917,-0.629820657232912,-0.453293330861458,-3.5556939990177,-2.97517413291818,3.6335221000974,2.98687881306254,-4.28193696048385
"c3",-0.258200339991674,2.19334231407688,-0.390558010735129,-0.80334595628632,-0.503281155940088,-1.88710798139558,-3.13096546889267,2.03802353289224,5.44922114876117,-4.12144477529905
"c3",-1.48115164949071,3.25797254040719,0.264936832920068,-1.78845075022461,-0.773008416830557,-2.09959441035179,-2.37792753965477,3.34261501849447,3.79509415433902,-4.28834714944149
"c4",3.11854625123816,-2.13212658275634,-1.45611468042351,0.889560900446609,-5.57417008098508,1.32946171479325,1.07472259158824,-0.386830845879187,-1.62944327426113,-3.90563573012254
"c2",0.245456416169488,-3.84278993600258,1.46171618837019,-0.842093232874963,2.08108396589878,0.359501881840871,2.14646291573536,2.65576323139083,-3.23671801222704,3.613494920525
"c5",0.356667618377282,-1.89816064300533,-2.52109118101346,0.0553043588643741,1.80134365845611,-2.31215165430718,-6.16570563493848,-4.6344497242654,-1.25975246942867,4.0681435212083
"c4",4.92725570624293,-2.35584762345967,-1.72966499948792,2.0704440371999,-7.72661359173999,2.22504331536268,0.951428987682863,2.3424835039099,-2.71735401565438,-2.67591314700862
"c2",0.257714396972834,-3.33986033144549,0.971665770896349,-0.737712238718054,3.71102273057512,1.20845917638768,-0.327677117010414,1.64617960828597,-2.43159107446045,2.45759915405967
"c4",4.01022798122729,-1.93006277656697,-0.385378222257296,-0.613872526227983,-9.86380872006758,2.44302415789388,1.12043645584882,1.01250099813559,-0.501505161938669,-4.89301322731021
"c5",-0.075576765476054,0.00261692958503601,-1.33497146007756,-0.41821735860854,1.75697276083701,-1.49163392185823,-4.63432913456375,-3.8351203964368,-4.6827409494594,8.48360367933872
"c3",-1.21524839721054,3.04380386193086,-0.0225765114152449,-1.28069130758194,-2.90631574918545,-2.50922372728082,-3.43498869040222,3.45131638179825,2.35007415930368,-3.84890168458318
"c4",3.62025861624022,-2.52100203963453,-0.815949411171293,0.300512773067824,-8.6268416184761,1.13868636373565,1.12167875360858,1.00169756242915,-2.1264232644602,-2.88325219069721
"c4",4.69585773915253,-1.34411266095995,-2.19716321502163,-0.375822842847565,-7.22239546701487,1.66983270161577,1.37859277758857,0.704778676063726,-1.69759655660156,-2.46428558885832
"c3",-1.67249035662491,1.79994756584818,-0.776468328648779,0.379906512649489,-0.790895640958318,-0.971897123637852,-3.83526132179073,3.70621820876058,4.52947276277895,-5.22588363955047
"c3",-0.485402460141685,2.89213523992536,-1.79498500879461,-0.772267341372714,-0.814889966224993,-5.14434445981347,-5.11177110266205,4.13085875806919,4.57982728076956,-4.38567127006224
"c3",-1.88978977620721,1.90869303135166,-0.00772255148407319,-0.793048480567533,-2.07600056929075,-2.80972550735978,-4.48585216789429,2.96293167103633,4.66248277599165,-4.13358717749061
"c3",-0.641486448550105,0.872331305856185,0.0608053273466935,-0.0480485312421027,-0.932020413077244,-2.71508496420079,-3.20916264809446,4.03735124566036,3.61553580181638,-3.91414772060641
"c4",2.25767736466124,-3.15968914183584,-0.166257332804475,1.06578078905319,-7.42945261970158,2.19774002437952,1.81656145469233,1.07629483426383,-0.610760382595837,-3.30335091303328
"c3",0.248765183157681,1.16242042411649,1.43531914648994,-0.368050901249202,-0.0754802563992627,-1.12151007744771,-2.98061062707282,1.96032064132751,5.31413026302793,-4.44120075671578
"c2",-0.30591865874012,-2.67214103824643,0.75385886467403,-0.895650574876673,2.22141637837256,-1.63959974008495,1.33472800268357,0.657423748630655,-4.80863416767104,2.5236187635404
"c2",0.61495167630015,-4.37915983208791,2.28656505434559,0.581323252704309,4.40415627537128,-0.546192075575517,2.63377833765559,3.32388845399588,-0.930267527865297,2.92731107650074
"c3",-1.00022498126235,2.09724303755069,1.86179688832048,-1.15817840434249,-0.423441394684989,-2.86908168484638,-2.78625131005495,2.72720163578949,2.91567770115604,-4.71482995300434
"c5",-2.75330995551546,-1.51889035184216,-1.92223507254889,0.621524469226962,2.18366800036907,-2.33940546782571,-7.58066116972533,-5.20609281575313,-2.23816186601349,6.5792526673774
"c5",-3.24684819613453,-0.660667441499049,-2.78775780505359,0.694170517723635,2.72869582714587,-1.92059512752067,-5.66866298421878,-5.29629745649197,-2.1300880227256,4.21667140248612
"c5",-0.85821957059852,-1.09828405608865,-1.02030753145399,0.191109312269224,2.30028836943278,-2.77716601815949,-5.10163111809294,-3.756103207986,-3.85259979180575,3.31790610237447
"c2",1.24066077682178,-3.12829603196159,3.59645147913562,0.638593567974473,1.72213650917312,0.0238667865618477,2.85572474941422,1.97861041938457,-4.34125240895269,3.38432496414899
"c3",-0.07845676511351,4.04222049077682,-2.12452129758147,-0.463004216310746,-2.27559484837862,-3.61554849404005,-1.88562522452156,2.38360484881898,2.20566468702535,-4.07560418856517
"c2",-0.993900342551853,-2.88859605204188,1.54003768682686,-1.24832151706711,3.7631519654083,-0.937844585012773,-0.350513027905297,2.60493385381693,-2.39037951472134,3.04135057172335
"c2",-0.90802709488514,-3.21892459943393,2.70182037495512,-1.31727543624643,1.0611311880432,-0.69548633252792,1.87521660622762,3.50576898758575,-2.50465213163709,1.12063801845901
"c3",-1.79920121693626,1.01328436587693,-1.5973489848135,1.21754490724737,-1.64022677617801,-0.296209993495585,-1.50720091992212,3.27501084169559,4.14698893496209,-3.90087965738696
"c2",-1.49960175316376,-1.97111665581387,3.30782886292387,-0.781359564354769,4.19032269925635,-1.29757551710014,1.82035609129999,2.08669760132917,-2.2144766234489,2.49621974332983
"c5",0.331559832955126,1.41847666855887,-1.04432219939916,0.950561216808543,0.959392021994695,-2.31364296457139,-4.97932739254982,-3.79577412267085,-1.92062377324961,6.92360311711146
"c3",-0.0321005935672785,4.38204233600213,-2.00427692645148,0.057497389220018,1.21852808836038,-4.84191204818556,-1.76657366284693,4.45693743082117,4.94356149173468,-3.45281657245438
"c2",-0.159328079458827,-2.85824955781006,1.73758264311919,0.235514057994051,2.39592884061961,1.35653226333181,1.87656133008206,1.53657505057201,-2.51167339205418,4.56728072208573
"c3",-0.965859357127553,0.697344533319344,-1.14360306509029,-0.582935349548551,-1.9802835167869,-2.92698654876052,-1.28895846613641,1.95184490959636,3.20315108561537,-5.2134093348846
"c4",4.50545290083154,-2.38635418050978,-0.909948036986176,0.367518973141028,-7.37490025092063,1.89600404766819,1.78782817786498,1.17981084641263,-2.14119460179545,-3.88417780432993
"c4",3.26403734612743,-1.05799353513505,-1.44088773516812,-1.16976911381057,-6.94390327180305,1.19004961690238,-0.118132381601745,0.161297899137764,-2.31199584717144,-1.99506359479558
"c5",-1.50823518754513,-0.496770869349881,-1.7901513641592,0.208677125542892,0.927359244650868,-2.09243317902009,-5.92757467962089,-4.83576989967657,-2.58326486983796,5.40604424883618
"c3",-2.31046987066305,2.53720510460865,0.249769001875784,-0.757507679206019,-1.71811692830606,-4.503219764575,-2.99580842358917,3.46146908115111,2.87953658215671,-2.98215465641688
"c2",0.211722086326277,-4.62852008224334,1.83528812976526,-0.407904979013961,2.33066207870664,-0.229861636728744,2.37129188484702,1.96331787985241,-3.2163482377526,4.45342936961995
"c3",-0.841606341226407,2.66123376860884,0.774304499466913,-2.3037985123933,-1.59797754036748,-3.49859795843332,-2.15477520126156,4.42082920272779,5.3335548544539,-3.15432693664482
"c2",-0.0690015799122603,-1.88154538336134,3.61187549612578,-1.09075776042981,2.77344026767502,0.175810785752355,0.324629686319576,1.91829829903621,-2.70936832721073,2.26673172974511
"c5",-0.852136192500161,-1.24683987715915,-1.8316337710827,0.283980220429211,1.52465223029106,-1.10262304581793,-4.46538836792263,-4.92377435547252,-1.50306452394587,6.13810812942244
"c5",-1.79868918155563,0.798249293784322,-3.30334998127195,0.465270975959133,1.9684188423222,-2.94708849403602,-4.34551037999713,-4.74387744602599,-2.38357246354136,5.0644321017836
"c2",-0.483302213829055,-3.80318987503059,3.22307298374668,-0.561247124318765,-0.390427469630292,-0.659219792810949,2.67996996112378,2.77692883069714,-3.76692588085932,4.43762740594896
"c3",-0.6595076538215,2.33390564634788,-1.79330810109277,0.153224922095628,0.550356380339924,-1.62684053123775,-3.98879754839409,4.30488704470717,3.20113523363046,-5.04776865649028
"c3",-0.405511657570756,3.3529848173343,-2.04667815821561,-2.1034743506543,-1.45470826997011,-4.35997178542967,-4.10237219656956,4.47613913198852,3.05585166380902,-4.84885102365602
"c3",0.13479998784722,4.63846317897473,-1.0036333795553,-0.810824467222694,2.02086743849627,-4.17008662158732,-3.96213973981684,2.59107017014703,5.63279102352609,-5.66124352503045
"c2",0.875879991387845,-1.65894400265748,3.65598751187798,-0.1946906757331,0.904607182189585,-0.903873086198715,0.613666129459459,2.53477115423009,-2.9061503037794,1.34977288495982
"c5",-1.74572825951899,-0.444551504826592,0.782129245561551,1.01369149133347,1.5383986183723,-2.6065675459614,-5.90280413017912,-5.10871192624039,-2.10429346055616,5.26224695604833
"c5",-1.32061560567483,0.0344964138701434,-1.75775875393391,1.41080331277284,1.74847284935744,-1.28991259673159,-5.4089772129692,-6.45511720588143,-3.1240575337229,5.11046264168461
"c4",2.92976964967777,-2.94177676458588,-1.54348490882041,0.137476006106624,-5.81128823521825,1.27454564117474,1.63004917367157,0.994967049466917,-1.02004508087571,-2.58067720905412
"c3",-1.8518283983923,3.49197024999703,-1.19671117376001,-1.93523753642397,-2.65228608563415,-1.35649473628648,-2.0067155349902,1.33804530800937,3.00881649957983,-5.02552374193372
"c5",-4.14055797006036,0.312510293389875,-1.18821528069849,-0.489399946750069,2.19995258386721,-0.0835335414120637,-5.72690558778562,-5.52916463857579,-0.899304659607154,6.11618084512363
"c3",0.0513879758926834,5.26303622086749,-0.891652541953416,0.0785184629634212,0.176859391649244,-2.00985518251933,-1.22386938463687,6.20106093887662,3.62672160224412,-3.27440378164099
"c2",0.0961963727413006,-5.3826484742214,2.06591209700886,-0.523997109075972,3.35352660155538,0.173896668507283,0.837022956115443,2.72120470525857,-2.7077323946399,4.73622825028073
"c3",-1.99476790550161,1.87796877486985,-0.540486983060031,-1.34063497221907,-1.30155674492797,-1.89139219947261,-2.55114507047904,3.77920736785746,2.42159828713193,-3.14919286710154
"c3",-2.82383640242221,1.69992162315752,-1.63664370001193,-1.08524683865291,-2.33327631212242,-2.09694539210184,-1.57338208811803,5.56984675341066,2.98656878149296,-4.0612132268131
"c5",1.01596778133933,-0.192847784615871,-1.62523382229764,0.686299128204073,0.51405284848901,-4.08498378703314,-6.07807044518243,-6.58420227208035,-3.06195341786841,7.11809349397332
"c5",-1.22768882088253,0.567727746452452,-2.86918752522793,2.10962730566112,0.972866399525943,-3.47403074934349,-4.68969780755346,-5.98865885289525,-1.00615643119932,7.03294279306621
"c4",2.208047953851,-3.41769589323264,0.159831623864026,1.73960298809557,-7.20410249996849,1.78053529751729,1.78212772435347,1.62372210945865,-1.21765009725678,-2.95012466394429
"c5",-3.27738696584051,0.474072456432922,-1.93677876212515,1.76666788543161,3.3741118733807,-1.79677573010023,-7.3829891767586,-3.90189577131742,-0.591054158450385,5.84049289661418
"c5",-1.89699727870614,-0.0578933988178114,-3.72155833945376,-0.165282559262043,1.76841470947696,-2.27987190971724,-5.73716341876793,-3.61555517187933,-2.70922299597783,6.82689470178865
"c5",-0.336775301912158,0.357136177314528,-1.78730354015193,-1.3555204875319,2.28651406719475,-1.33944681405298,-6.46717914740515,-4.99229985245929,-2.47874760133685,5.75102223252208
"c5",-2.17616383007421,-0.379687846937883,-3.37534368990535,-0.168182211088002,1.26870736388948,-1.33386053809083,-5.41613923801831,-4.33557978718752,-1.6510770678197,6.97047487118042
"c3",-1.31389662819773,1.75307441275942,-0.870586359364109,-1.14802475132109,-0.701476430952523,-2.48307277149179,-4.39443185029432,4.74615370098827,2.79278235479966,-4.38681999155936
"c5",0.173428987256919,0.167876394628246,-3.71178721165741,0.309535285641811,0.8584074507916,-3.68806628142581,-4.75027322117801,-5.29934282663899,-3.75099449920528,3.84129367334064
"c3",-0.00983846662371501,2.66485965367402,-2.80803038734039,-0.615041671355615,0.0370591685237405,-1.80799553222847,-3.19842712538476,3.98138598467323,5.11085210734193,-4.50722197744712
"c4",4.65037004393701,-3.24810680903297,-1.07489065698351,1.21142813771938,-5.40187817963679,2.58151363534958,1.22970911606646,-0.361247579978462,-2.54282820319931,-1.69929970225323
"c3",-1.55922424868637,4.65638441866299,-1.44291854110816,0.1927767787795,0.393258507591757,-2.60947388348794,-2.77257138907456,4.69445756053475,3.76559842749402,-3.69803137901474
"c2",-1.91909845335196,-3.0431360216048,2.21934401570546,-0.822812642776631,2.74653670747035,-0.0883366998591547,0.154228242166926,1.99897205432109,-2.60223873170766,3.64871309973433
"c3",-0.0113636264151251,2.01357071461349,-0.12462000509063,-0.814439563382769,-3.07936564815637,-2.52710957848371,-1.90288163749848,2.51761099884631,3.77794688593885,-2.31995538647785
"c2",1.03221790966627,-4.84403486936638,1.57782725496921,-0.95060039525544,3.11270846605087,-0.572584785418733,-0.398866426809527,4.94950425979522,-2.2401762572456,3.8002113980988
"c2",-1.48807094700079,-3.00075911086436,3.86594268585182,-0.926695766515271,1.90411234185096,-0.0588415454047449,1.09203869893003,2.01594419259803,-4.12841760776368,3.24693644832232
"c5",-1.85946151795539,-1.08338548148479,-2.27671536204398,0.863554592712268,2.73369361742183,-2.37547484725163,-4.84680774251944,-5.6554164889738,-1.99511105825444,6.38978005880204
"c2",0.396744799333292,-2.78136056489161,4.71964522857666,-3.0820314490788,3.03477960456492,2.14552786914024,1.46059759239576,1.63360400115734,-2.05369925695544,3.12514174939911
"c3",0.176756924463644,2.75355009495595,-1.34316581911625,-0.648941258836241,-0.959622121845461,-3.34668181694059,-2.7549023881552,4.23067672386984,2.98974484923612,-6.2047675790593
"c5",-1.26654113596141,-0.0101323104774109,-2.66321338623183,2.23619672236682,0.792245268745077,-2.38411170601859,-4.61118121233593,-4.13273844959166,-1.67756750650018,5.15871606508408
"c4",3.34230413992321,-2.49753634173076,-1.48810149593678,1.16409429381869,-8.47029115005866,1.7883214866296,-0.306051218892833,-0.351552903826488,-1.77340989544624,-2.24368168844424
"c5",-1.04674533716677,0.986942250619305,-3.29198900056074,0.0914722721894161,2.81687908807844,-2.51804521816017,-6.2095028273643,-6.16542742462962,-1.1523189082001,4.57955200418814
"c2",0.889914804392138,-2.54260642188528,0.989661478220829,-0.524394332980177,2.41575725687353,-0.247105357265492,0.23210874040637,2.57034987013739,-2.63360843461385,2.4027624838831
"c3",-1.02976709168928,3.09461167354377,-1.14165235091853,-1.89103803075888,-2.1102999717063,-2.99443392850644,-3.16313863881428,1.9332750714887,2.83776326099065,-3.84688888929149
"c3",-2.31993726572851,2.24526549710733,-2.80937655839324,0.802054942111978,-1.79893748071641,-3.68534017219307,-2.60379324047674,4.39497492281709,3.29869480575516,-4.23186169333961
"c5",-1.0998492835386,-0.70998584106858,-1.8843662256173,0.726637073898932,1.57913024225308,-2.41184655463288,-5.96189169975713,-3.04770678154383,-3.87750582258826,5.25922123847496
