"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10"
"c3",-4.64115297870896,-1.01432149255503,4.02930358421398,-0.216387257196708,-1.27443422346763,-3.87379327940012,-1.6463216934814,-0.871560099223503,7.66560274521611,4.58883205188842
"c2",-2.98806348502734,2.54674506708375,1.47716161814129,1.29283931880281,4.13786919103909,-2.81686831389178,-1.27339085251546,0.0211779346082157,-4.57096077818993,1.06553340693408
"c4",-7.24536083011204,-4.92700410789233,4.70458266139107,1.25931638521055,6.04191323498867,-1.62813138427021,-4.49550250012104,-2.1371293588588,-2.20895689502643,-2.21463684521058
"c2",-2.63993651831875,3.54804680557364,3.33825175481466,0.415356030767638,1.51475451871522,0.0175303896025034,-1.33235723148494,3.78716870923094,-2.06716184383487,-1.14420519511486
"c3",-4.58026846647927,-0.648880994319851,3.24474921111024,0.364651234322977,-1.49686365147885,-6.46017950858266,-1.44750505836518,0.164614597060157,6.85164984797689,5.08763566895275
"c2",-3.7866678472627,2.30820024351929,2.2221715095092,0.876018557967592,1.15583630683294,-1.99809224021579,-1.29303025980558,0.823601544964037,-1.78205620221515,1.5246397435315
"c5",-1.36657473278069,1.50512870554792,-1.52155474565549,-3.13801584070885,-2.45979693143705,-4.65762947180194,-8.23725078453159,-0.865145254284665,1.63376566632973,2.22587963517768
"c4",-5.62003661001223,-4.25273735603433,3.98194730176708,1.27896289140636,6.70174591365225,-3.88327244012521,-3.69596373685767,-3.60262700204659,-2.61332189863386,-1.4274367560534
"c3",-4.63906122551875,0.52920289736465,2.04526673998326,-0.65483296986614,-0.586780487772586,-4.98462416475222,-0.387295096661043,0.068189884601992,7.21988181841728,1.9989442275503
"c4",-6.01188991422139,0.291273932878809,5.28353022946131,-0.0948948461563617,5.6465592110092,-3.34823338854372,-4.45016744648098,-2.62664215959772,-2.56137007182849,-0.16351696634708
"c4",-4.95436665150426,-1.97773858994565,5.2782835829687,0.312354849858978,6.1975384648132,-1.32310465714077,-4.55409256970142,-0.980338676647144,-2.52055256502906,-0.506209939632436
"c5",-0.960172549966564,0.958621014045353,1.59029444752195,0.000337402374499418,-1.07312387791159,-3.21845629119235,-8.58637273087583,-0.674453024622471,0.675729859097187,2.02401698416361
"c4",-6.86411055873252,-4.60676334865103,2.73377811275889,0.79513737583486,5.8907477440801,-1.74521057722493,-6.37190622963848,-2.3323620324751,-2.99629663158314,-0.69539068524091
"c4",-7.26867898327399,-0.960444301040528,5.41164966729185,2.09137841991031,3.23204649422187,-2.58314467467494,-4.9594774956221,-0.467704899541312,-2.7490813434276,-1.11642726095611
"c3",-6.13701955805763,0.0564097049212484,2.94674988159428,-0.846616405828719,-2.76495816164296,-4.75441520682846,-0.24874822368825,1.73992492519531,7.81373405927158,4.28121279029091
"c3",-5.8653145628299,-1.36513295759921,2.25267313793868,1.25082850504514,-0.907341679513142,-2.62494764537776,-0.221815326557683,0.367476915197732,6.89491593297617,4.87799814304268
"c5",-1.6603930455737,2.13071896634121,-0.111584465163658,-1.84041849938603,-0.857603408851541,-4.59364876526655,-8.21548834844684,-0.659622027235396,2.01686971683428,0.0795557097821749
"c2",-3.52500431698269,3.32168328546375,1.75075450661348,2.17864698977626,1.98955218929099,-0.523652097380906,-1.74317224413123,0.826226337000397,-2.38905666448169,0.115191153647717
"c2",-2.61815318811753,2.42495358567313,3.29793399745679,3.17710806089335,2.30679173398138,-2.59077374461393,-0.0411129540131249,0.768140543259939,-2.59219820827848,1.1501184922744
"c2",-2.59434008026997,2.75750904614862,0.855772873546596,1.39793452132057,1.13116960420836,-2.78480937301277,0.122649678515182,1.05540508575845,-2.02362702142346,1.59952818861419
"c5",-1.47413307944833,2.35528008109267,-1.33747349927482,-1.54626344235709,-1.97147624105864,0.086877621928958,-8.72164592464766,-1.6227442977872,-1.09019710257948,1.59579112261313
"c3",-4.39494123551927,-0.52797018434295,2.9858619235481,0.309629980197331,-2.4092910113402,-3.74614009644209,0.0695486172956016,-0.237381648671069,6.48435762349168,3.30946431409003
"c4",-5.23273043990557,-5.51688207108881,3.78341845296784,2.09423985681761,4.96894585683826,-2.30628135949765,-4.46168393773062,-2.96792641250836,-2.91519536173438,-1.65338212461772
"c5",-2.17515049041474,1.80092161573654,-0.899174671300034,-1.47877036274141,-3.11526752137627,-3.04017624023951,-9.05414846171174,-0.713077003488889,2.45103546413637,0.0681428301874962
"c2",-4.21433977244183,2.67892754673117,2.04402097898795,0.715962970882387,1.9554998954499,-2.36342767762453,-0.920801217694726,0.487048732589975,-2.52949748235166,1.7415154551143
"c4",-5.94416109697014,-3.51893830883963,4.85090718782439,0.555977768220001,4.29530131283193,-2.93330647508851,-2.45041163998923,-4.29091726249358,-3.37907991318619,-0.343871837026516
"c5",-2.25004360758278,3.63099201077114,-2.65659832782352,-0.182822743847387,-2.30052446672369,-2.72622854045679,-12.0757586745214,0.50207350756849,0.32107553511508,0.369800681908139
"c2",-1.22040873770984,3.47997378724538,0.831904363313026,-0.653521424555136,1.13616710264549,-0.627893751155015,-0.799102038454429,3.37639963522631,-1.6290648108923,1.20456269699408
"c5",-1.25096627220319,1.93331076779275,-0.650874716996535,-1.46308406254399,-1.83032714429209,-3.55763950495798,-12.3821012360572,-2.87828479098464,2.26439536355063,1.38991758793049
"c4",-5.95627073881115,-0.851881546947574,4.85847188230951,0.371135740702286,5.11669040590429,-2.46084459577049,-5.67242361265653,-2.38733908274031,-3.24929755928386,-1.12772238979887
"c2",-3.06905251879631,3.22605507488755,2.17264333003993,1.30865069527798,0.93509086322766,-3.79328983828943,-0.74353610872197,1.65555529419215,-2.89206203798727,-0.0144044374394647
"c3",-4.38001362003704,-0.520041284772982,1.27108202792123,0.00428735102266331,-0.588895016052534,-4.40949082854508,-0.334902625682477,-0.728289158107826,4.34529618103981,3.43066979396591
"c2",-2.95110279991958,2.57276082097751,1.75025370393073,0.182656699687474,2.55778449356231,-2.17494987605253,-0.347136512895943,2.39882477918765,-3.27114163821284,0.470615333771192
"c3",-5.26194516524722,-1.25581074606836,3.04012957056282,0.336149253564953,-2.37969566698442,-5.44312067670492,-0.545006338386337,-0.456264734388189,7.19116354967279,4.04365070368663
"c5",-2.30473979432897,1.25945721376141,-0.404631315214214,-2.45409927010499,-1.0086900761751,-3.68787141154583,-9.86196646691102,-0.921732524778582,2.14273727135155,0.784956910889183
"c5",-1.88725728129032,2.54707287741862,-0.622644496371945,-0.00386975412958812,-3.21018268038398,-1.8907149415683,-7.70394853791469,-2.26470417917753,2.06245431226254,1.48497584203083
"c5",-2.18991865696664,2.97108314130935,-1.76958854693535,-1.45115606622448,-2.50846549473069,-3.49509429071562,-8.79718697093976,-2.74095476981415,0.872143313555228,0.753605387012403
"c2",-2.09658802471255,3.27257784999995,0.571873593513406,1.49494812164383,1.67991126571852,-2.89702875607294,-0.636040315436015,0.242114857113432,-3.16121609594437,1.3323531491275
"c2",-2.41266878273502,4.19009711098072,2.76863177304002,0.657161565986219,0.862982507162607,-2.14987697881061,-0.458130658932434,1.84066336744823,-3.9917411448763,1.62640130318555
"c4",-4.63807175578351,-4.12145391354117,3.42797277849958,2.23728286435937,5.23711298483681,-4.51340144660803,-3.19199438561135,-3.92010640157285,-3.11061068172083,-0.680570454456075
"c2",-1.49812790854596,2.67026998598719,0.61588353190951,0.778395683609638,1.05199847275539,-4.5169231844575,-0.974057925017917,1.75795686685574,-4.94734111449151,0.686251498242134
"c3",-4.64014604614013,0.265060892120752,3.2368009095605,-0.118420795247688,-1.67577438028327,-4.61118323538962,-0.253826271765326,0.869035203815654,8.17217815677567,4.65545167921431
"c3",-3.73081035841093,-1.44481743361279,1.72463048707676,1.31545589557778,-2.21744924130962,-6.74827357416975,2.13528469276067,-2.14173643239278,6.90979641388598,3.49550412407565
"c3",-4.37298640041739,-0.123316856019918,0.828797384457984,0.89695870685226,-0.194182193547638,-4.74591838218038,-0.408504593355449,-0.924922072966819,7.94857446964568,3.99242542833436
"c4",-5.56288556038661,-5.25177335247968,5.13969919544219,0.344834664307089,4.77219085709569,-1.92451121368707,-3.94271657058275,-2.57261297906108,-1.63155521844832,-1.18553462722312
"c2",-1.40305309447532,1.94833385155183,2.75708204629662,1.26021890331428,2.62227595756771,-4.0598397517936,-0.869111086871639,0.524303511762934,-1.62433211046121,-1.25078324203678
"c5",0.143074539357692,0.635920079281534,-0.0207884887069119,-0.26005336482904,-2.28382498254861,-3.92963134633503,-10.1937658466657,-2.05699352112531,2.80960108134893,1.39484792562514
"c4",-6.41305564233311,-3.22036331843532,4.74939049576631,2.25376711014832,4.28493527531763,-2.01993435373191,-4.44644844939548,-3.14205263593055,-2.35322930110561,0.221001450998277
"c2",-2.82430820357369,2.26045032433991,1.54886188428311,2.20866643670954,2.71616691582027,-3.51007400277623,0.463296026420355,0.889278033855046,-4.22524498144146,1.08041812558579
"c4",-6.73412134832495,-2.31446515355461,4.49539516203996,1.45792515452688,3.39216027287425,-2.33559712322022,-6.26840201142403,-1.62141849560885,-3.69368287898051,-0.483484982434047
"c5",-0.162353318157367,2.0748672415233,-0.870091337447787,0.371630986613355,-1.81852431633613,-2.64149990154788,-9.31562066604953,-1.06525228789897,1.24843162220939,2.33843853930806
"c3",-4.98335209421682,0.524857353669019,2.70768810861113,1.57293547525079,-2.86046568972545,-5.97580526159614,-0.77806536315174,0.271805238147921,7.42852679248099,2.33858304864071
"c4",-5.55176233153699,-4.64316312123156,5.03330397267317,0.732132851511345,4.98569708030641,-1.32105789483451,-4.85818200751499,-1.60237013919916,-1.89733296195832,-2.30310933420868
"c4",-6.60398317753341,-2.24670190185143,5.26545380251563,0.648913836656975,4.87569514937624,-2.56350731044751,-4.43139477859245,-3.06441823722848,-2.09951145779346,-0.490732904800659
"c3",-4.79249790430962,-0.54919845960671,1.06157453415643,1.41640578758592,-1.68580606537815,-6.26107270200959,-0.153537326506393,0.21826081764175,6.25112973028373,3.70781313125593
"c3",-6.79677822726352,-1.05319883650057,1.71893250329262,-0.28136427369978,-1.19336749003995,-2.76406811212213,0.464675527217873,0.814157023182621,6.38842533001678,2.67506809918391
"c3",-5.64836915008104,-1.81154459193173,1.79099142388968,-0.542558476017827,0.425373533814118,-5.59268234456613,-1.43602726114846,-0.83820787108757,7.21007067176478,3.34971238762278
"c3",-3.78940033073395,-1.29530612156289,2.18208513961452,0.650356394129045,-0.649260623351981,-4.91548385028839,0.219505893569358,-1.81789951925452,6.9432241771608,3.47613723903853
"c4",-6.61317011640908,-2.65834875303852,5.02703452887755,0.979430208884239,4.47794992035593,-3.15355273648029,-3.98974403027003,-2.44907081693713,-2.84755304601231,-0.254905351655651
"c3",-6.96545132663268,-1.40864229292029,3.37277026829475,1.02412545131775,-2.03675654629084,-3.57414156046417,0.122642946140145,1.63174161922596,8.5719253728248,4.08038414812095
"c2",-2.66083405158738,2.83421167649359,1.50505191334855,0.982468640469875,1.61980828734029,-2.15887293727995,-0.422586244970895,0.374897530048188,-3.54233141796525,-0.280120026448258
"c2",-2.28808906288711,2.76944956404989,1.50342078020911,-0.106015179316736,2.06409699104717,-2.41986395494148,-1.40180768336258,1.30058137212876,-1.54958992326728,0.376456866907174
"c3",-4.93324547966994,-3.27051436732543,2.75781308842133,-0.361391808189925,-2.39041847483312,-4.60706706843322,-0.573477777642858,1.73814336719528,6.06771521148262,3.49682370003283
"c5",-0.225263118833098,1.26105667060624,0.532861563964816,-3.08815497115664,-3.01059424441941,-5.54119106645363,-11.3765836619135,0.167044625069575,1.22990203360863,1.50625928510507
"c5",-1.26687845659788,1.81509572539668,0.0125140759033318,-2.02354073103665,-3.06420095521535,-3.47684953080602,-10.2746914279752,-1.75030948032599,1.39559241201302,0.334597924339558
"c5",-3.73006124982086,4.19110970820613,-0.261675781240028,-2.7587159122247,-2.39733429168412,-3.90864612063902,-10.3437625659129,-1.08512723923968,0.49170220535369,3.38583548715975
"c2",-2.43630165998288,3.05371829950613,2.7068968703151,2.58075137616571,2.82281135829335,-2.4927328897232,-1.82812714406368,2.24167058639383,-1.42301428493183,1.42079287750634
"c3",-7.20633678540347,-0.0617833780535564,3.75729859177496,0.0206622012186856,-1.40692186284871,-5.02113384624462,-0.117804156842532,0.660049218190087,9.13222619819613,2.96203891191378
"c2",-1.44420175178415,3.92061155649627,1.58662297381532,2.61745049593011,2.2454663472603,-3.80824678175699,-0.199426898024314,0.134227468292494,-1.14205995128969,0.783672936361243
"c2",-2.10365586600667,1.98023485762955,0.238525156845211,2.71362237001403,3.14707380583364,-1.55545609696465,-0.159003578330871,0.330873891685812,-3.47555407569348,1.39100631825217
"c3",-6.48892127309884,-2.50858172500314,3.32885832695959,1.46989561294264,-0.531682675479764,-2.96170235593092,-0.714067701757356,0.00482353358407916,5.21107050033879,2.76148450790792
"c2",-1.14648499212855,2.49328008880614,3.06302239624432,0.641036569521623,-0.830719808133465,-3.53432004283943,-1.31856078428535,1.30806862947766,-3.49009416220558,0.502473263463268
"c5",-3.31747141637391,1.41546551825748,-0.227909531689508,-0.276335141560999,-2.47310980855675,-1.61337273594086,-8.41429554198206,-0.160701877438236,0.817179701478185,2.32851091789191
"c3",-5.80276725772173,-0.844186471563535,2.63559240851151,1.45193535009547,-0.832422963211567,-4.56971523145072,-0.793700955820543,-0.262655821093315,7.02153880081003,3.66661185091284
"c2",-2.02251347420991,2.15220155666612,0.323012602637882,3.09631761304437,1.30199133308884,-3.37406243019122,0.0216169640727519,0.652150816328718,-1.84114164621862,0.918473328184506
"c3",-7.31271511139391,-2.50240902155146,3.38604364492485,-0.902923500120246,-0.801685878446523,-3.49579867554218,0.947680742352992,-0.384026867574292,7.98234111124461,2.59009397076699
"c4",-6.09693205079336,-2.14720418960404,3.12883164041302,2.79054319326202,4.37803511107209,-3.38910403117657,-3.99882184577214,-1.38802073157677,-1.65231010589137,-1.54488296717252
"c4",-5.84765438178199,-3.28358701952047,3.80518895802455,-0.356693855098773,4.93237134314674,-2.67720108117643,-6.06698157632458,-2.03620295664484,-3.73105369661102,-0.78667808547777
"c5",-0.535402607267638,2.44619396386536,0.0846727099575832,-3.08568738374492,-2.75819769364914,-4.08970469118371,-8.56062957128461,-1.53301805576927,2.45997780328906,2.89289924019878
"c3",-6.81615894061356,-2.12681883328017,2.17321875087981,0.704351787887558,-2.00172001430903,-4.03956454917613,-1.52875515332049,1.84904460320715,6.99223203784697,4.25492679862977
"c2",-1.28785504370278,2.63473597695931,3.15738812599318,3.30000820319669,1.90760379440302,-2.34480920879568,0.335309233110229,0.629218896509436,-3.99285361059846,2.37093834694167
"c3",-3.34485797461829,-0.463553706465311,3.07067821928532,-1.49060051181857,-0.71955106626324,-4.27561852281282,-0.733729116564581,0.358045688588957,6.29346222319837,3.86159924034236
"c2",-1.4173645321902,1.77927767899085,2.23218111685676,1.08254145957597,1.11581099842817,-2.33478551473018,-0.038671710109362,1.16965836743329,-1.34874420570763,1.98572368880436
"c5",-1.24381376618977,3.31082555808237,-1.47647646946803,-1.26034368658971,-3.09236933739212,-3.13177651027235,-9.27306386466853,-0.805628824140395,1.13361442108984,2.55480418329586
"c5",0.0777627572503337,1.99389909139065,1.1925490817562,-1.79721932604985,-2.81608876441084,-2.92871949969563,-8.40446026430129,-1.08321933235216,0.65276921551203,2.23341122582693
"c2",-1.90925841192348,2.20786515424807,1.99520693324842,1.77974024116412,4.99273660067779,-1.4597785076272,0.287861232455384,3.17616477538078,-2.53807788425149,2.28174330767305
"c3",-5.34148430490192,-0.263178343993752,1.15724703424089,0.294329888796972,-2.06496950383228,-4.15118805999002,1.56591232097746,-0.75037870974572,8.72004321156272,3.02061037829256
"c3",-5.860262238711,-3.28522082702658,3.90225680887763,1.14149581126449,-3.91219009899131,-2.831858468567,0.561428458208046,-0.443981781179715,5.52922706126162,5.04640287455818
"c3",-6.65092179221226,-1.06731969690708,1.11484960032802,1.38519307186982,-1.1220433444714,-2.97200825243598,-0.796787606568486,-0.103278401436221,6.71635278429759,3.05103232407356
"c2",-3.81859572932522,2.29783938745443,1.27485924629831,2.02090130395703,1.15673628573075,-2.55340898885686,-1.60771837652389,1.31093560787354,-1.58818006916209,2.00949057119362
"c5",0.316146149310985,4.12135747625421,-2.34716748250283,1.56158518470811,-1.33101648810384,-2.74132356734943,-9.91969304205808,-1.41915456238113,2.54489311762695,1.12432128108672
"c5",0.511737122935689,1.40594365823087,-2.41522868760158,-0.278999756905691,-1.53666445576544,-3.0931016641336,-10.0582786893021,-0.150503335479809,-1.34703977958011,1.45183153744108
"c4",-5.05550054395914,-2.69888921793816,5.04500334582451,2.14786076597076,3.76754812443354,-3.22624455704592,-4.58257251652458,-4.82503625527074,-1.62303598637596,0.759433215705288
"c3",-3.91655070353277,0.21750881530266,5.07553714257863,0.963680218707337,-0.712791206528879,-4.91884486314297,-0.104453988891389,-1.09401647938063,7.31097169130118,2.82015986142356
"c5",-2.0183903374901,1.69260150444327,-1.37617349798108,-0.247682788408287,-2.82494977483494,-2.41253339404446,-10.0894276789092,-2.6002011820471,3.45607243590599,2.36770285134466
"c3",-4.65183893841075,-1.16470791863459,1.91008348087427,2.3744868835052,-1.75919103159587,-4.4844078968589,-2.34509056555697,0.278510207681192,7.07927534720298,1.47566855803138
"c2",-4.67430901738156,2.67251659212954,1.67099249217858,1.37487817087504,3.07563341269558,-1.25099123877223,0.236878113930631,0.655890943197119,-1.29151806105262,0.704046725260939
"c3",-4.78225320015093,-1.0133876393315,2.06401092259947,0.317021690040891,-2.66579072778412,-2.04862372866308,-0.493753046122886,1.21080772950249,6.55918434272585,3.47455267167728
"c3",-3.61988290428822,-1.45643461243504,2.61973974907497,0.812380395065373,0.812159042903492,-3.19926317159529,0.637546492448684,-0.424526362415063,7.34003626634182,3.40358956538197
"c5",-2.41348045165611,-0.237802980963548,-0.114009569519371,-0.473151287026163,-2.17349659942624,-3.36099081089038,-9.34313943965747,0.112167615408863,1.29326950134943,0.636498784758646
"c5",-2.39159330078877,1.58063545197699,-0.700416856780484,-1.18183620789291,-2.45558972583238,-4.9975386587682,-8.96390717098262,-1.28984500030298,0.133242366174398,1.48318838415748
"c4",-6.0880112994586,-5.0888942041287,4.91034649580722,0.565971850772834,5.52588628744868,-1.59704743970143,-3.9170643718281,-3.50958261219892,-1.43403701190082,-1.58722995295203
"c5",-0.312819834825381,0.205605635729074,-2.01292806674926,-1.55674280926112,-2.81932911131838,-3.28924283969391,-10.2648406987969,0.209717550831516,0.567965355943775,2.53810685598006
"c5",-1.39224414077391,2.73898050981496,-2.6034839852318,-1.11966499275514,-3.7469503299838,-2.51872885712328,-8.80806341526097,-1.116819079497,0.212703024795061,0.74389141708958
"c5",-2.53168603312216,1.82942544722759,-1.14034405259537,-0.214876764336816,-2.87391902941508,-3.72683608476417,-10.6228371763058,-1.05090054256908,3.38132585082495,2.57959996918429
"c5",-2.53385042068334,2.85466681567224,-1.59687462140814,0.270143421987759,-2.34260042663658,-3.58447518935556,-7.68657852557179,-0.775630038593675,1.0784448697844,3.48373443917771
"c3",-3.93266518917385,0.669826995097282,3.65064546724324,-0.00231294567656215,-2.5960326338919,-2.91743709182795,0.0829248464972526,-1.08334119943692,7.26228411963277,4.4361810804929
"c5",-1.57446055690335,2.06877636792527,1.07278781352309,-2.2572380639394,-2.13642376844386,-1.79867338767484,-12.387611752358,-0.949755069650473,2.2854997793337,2.44161573453963
"c3",-6.84815703014685,0.649933285222037,2.66472231735015,1.47710633722097,-1.723984416646,-3.86371220789977,-0.433106568026131,-0.350695686506306,7.26076083742778,2.87029889834258
"c4",-4.85390522146565,-3.60769355065354,3.59261103002326,3.08475225501357,3.58505215584663,-2.78127568039249,-3.18573840843969,-0.871536154692926,-2.92008603738461,-0.858323451052988
"c3",-5.87139526272577,-0.774772749340903,3.501733474093,2.64485357976554,-1.58913923337817,-2.61380536256824,-2.03215376129181,1.00153587199215,6.16623901936502,2.77483637590567
"c2",-3.50789426675678,4.52204205371365,2.24808005971533,2.032459728887,2.08747259058927,-2.86631314236824,0.414088758708758,2.32717765472194,-3.50666572154527,1.2822053645722
"c3",-5.09750693408956,-1.51087578097518,2.83109275518921,-0.458678326281656,-1.86870226832023,-5.28867111801346,0.307833316201986,1.64997229548383,7.53826924229618,2.02500693579501
"c2",-2.05384949168657,2.03096923752737,2.01274813781407,2.9667530011648,2.19260627393959,-1.86677221582492,-0.940008035792352,2.3074008521252,-2.60627694912587,-0.511842520789365
"c2",-3.00120058272002,0.920301377719592,0.776512809879679,0.831028688787328,3.00918308635681,-3.2797469920153,-1.66242850398815,1.29504517649777,-3.70399129391518,-0.597202328174614
"c5",-1.94413788359915,1.96225363391116,-0.353872458639294,-1.53641383662483,0.272846641834009,-2.73517631003001,-9.39596587811472,-0.292480586185244,1.16438297874038,2.18615790641063
"c2",-0.9565710784308,2.70068484441316,1.31611342546052,1.16211749359539,1.76635402855794,-3.06351232659232,-2.5410812185698,0.959296490475809,-0.747956137976365,0.840002808518829
"c3",-6.19060643595867,-1.42011379485822,1.34856577166752,-1.97420469684841,-1.88504416950169,-2.85343168345302,-0.953536317428086,0.705010227239518,6.81680985231353,3.05455693584013
"c5",-0.720534243725157,0.927900795255698,-1.0586415425046,-0.39395745632573,-3.17923530390954,-2.85037952458844,-10.5701288734247,0.3690042470848,-0.274187130900695,1.54107711821765
"c4",-6.56150859286194,-2.3700064103456,5.37981091739023,1.02074831916542,3.80423618356515,-0.486083043792317,-5.30753691852965,-1.01846874223098,-4.59685892706874,-1.50479243655628
"c5",-2.28605814795395,2.14917409334919,-0.650394732735058,-0.155018973278386,-1.65664327189472,-2.58208023168272,-9.2677278253457,-0.325551293111081,2.03578894826125,0.293304155256565
"c2",-4.43180056575995,1.81234535136661,1.68567664679998,2.94069605205583,0.568183975021888,-3.20753515377898,-1.16678483174074,2.43147733879927,-3.31284267454426,1.09722448807396
"c3",-4.19852619254221,0.426855822044142,2.49862414292469,-0.135017792571256,-2.41771932281164,-4.36245772816824,-0.414774113071742,-0.000140551534916572,6.31228458042542,2.4336587140206
"c3",-5.16873130985744,-2.0699506229804,2.17513498154921,0.594949867692801,-0.654741232991414,-2.57549455417412,-2.14979155290263,-0.221479479293197,5.85340320104634,4.02178309891729
"c5",-0.128129436859586,2.07531623183341,1.23094350369996,0.0513853424339711,-2.42885999253685,-1.47237654626737,-8.41536207908468,-2.51182897571189,0.311591523099029,1.67818301876611
